ITERATION;LEN(HYP);SAMPLENR;RUNTIME(sample)
131;259;3;10.109
132;241;5;21.055
133;239;6;21.428
134;230;1;17.983
135;228;1;7.343
136;226;6;9.460
137;224;8;20.658
138;233;5;18.431
139;241;3;18.010
140;224;1;17.595
141;223;1;6.749
142;203;2;6.433
143;204;2;18.655
144;197;1;17.034
145;199;1;16.874
146;200;1;15.291
147;200;4;17.512
148;185;9;9.765
149;186;1;15.675
150;187;1;17.985
151;196;2;17.003
152;197;2;17.100
153;206;4;19.750
154;207;1;18.776
155;222;5;24.443
156;232;2;21.531
157;223;6;25.277
158;220;6;10.364
159;221;4;23.875
160;222;1;20.846
161;234;7;27.009
162;221;1;8.069
163;212;1;21.829
164;221;1;20.844
165;230;1;21.644
166;238;8;26.232
167;221;1;8.387
168;235;2;24.410
169;242;1;25.693
170;243;4;25.923
171;241;3;10.286
172;248;1;27.072
173;250;1;26.468
174;249;2;25.954
175;250;3;26.919
176;249;3;10.244
177;233;4;10.179
178;231;1;25.349
179;232;1;24.903
180;245;2;24.931
181;252;4;29.711
182;261;3;27.347
183;262;2;30.422
184;269;1;30.989
185;276;1;31.094
186;291;2;34.675
187;285;10;17.852
188;300;3;32.609
189;293;3;32.690
190;294;1;32.770
191;287;2;32.192
192;285;6;14.989
193;294;3;32.510
194;301;8;41.056
195;310;3;35.098
196;316;1;36.605
197;310;1;33.886
198;297;1;33.773
199;289;11;38.786
200;290;1;37.586
201;291;1;35.813
202;292;3;39.212
203;307;2;39.839
204;305;6;17.423
205;306;4;41.440
206;294;4;38.179
207;300;2;38.703
208;301;9;40.719
209;292;2;36.181
210;299;11;45.196
211;299;1;39.608
212;308;2;36.657
213;309;3;41.937
214;308;6;43.708
215;305;1;14.766
216;315;2;39.739
217;316;1;42.192
218;317;1;41.111
219;301;1;15.057
220;288;2;14.957
221;287;1;14.210
222;286;5;16.672
223;286;8;41.358
224;284;3;15.215
225;286;4;39.817
226;287;3;40.599
227;285;1;13.889
228;294;2;43.269
229;283;1;38.709
230;293;2;40.139
231;292;5;16.929
232;290;4;16.172
233;284;2;44.092
234;297;4;46.388
235;304;6;49.297
236;287;8;18.805
237;294;9;52.422
238;295;1;42.883
239;292;1;15.315
240;301;9;47.102
241;316;13;50.682
242;314;2;17.085
243;312;4;18.001
244;311;2;45.609
245;310;7;19.076
246;310;8;46.912
247;324;1;43.913
248;325;12;50.525
249;340;1;50.640
250;337;2;17.252
251;337;1;47.426
252;338;4;47.501
253;337;1;16.684
254;339;8;51.013
255;348;7;52.116
256;356;6;51.926
257;350;1;18.272
258;347;6;20.946
259;345;3;18.534
260;343;3;52.286
261;343;9;52.848
262;350;16;63.164
263;351;1;48.950
264;352;1;49.429
265;348;3;50.718
266;347;3;19.224
267;348;9;54.798
268;363;3;51.430
269;362;1;19.281
270;359;3;19.680
271;358;13;25.577
272;367;3;56.255
273;381;1;52.043
274;379;1;19.169
275;374;3;53.836
276;374;2;55.669
277;389;4;60.054
278;385;5;56.263
279;369;9;59.187
280;370;3;59.618
281;371;7;57.006
282;378;12;61.056
283;372;3;55.485
284;382;4;57.343
285;388;9;63.551
286;394;4;58.145
287;404;13;64.997
288;413;9;63.699
289;415;2;61.725
290;422;4;62.532
291;436;3;67.147
292;424;4;64.178
293;416;6;64.333
294;416;1;64.195
295;416;4;67.265
296;409;3;65.078
297;408;1;21.584
298;408;6;67.138
299;406;2;21.884
300;408;3;66.074
