ITERATION;LEN(HYP);SAMPLENR;RUNTIME(sample)
117;204;8;16.172
118;204;5;15.538
119;205;3;14.892
120;206;4;14.676
121;207;1;13.607
122;216;3;15.886
123;214;5;6.934
124;195;5;6.702
125;180;6;16.293
126;174;3;14.964
127;183;3;14.443
128;184;12;19.382
129;191;1;15.659
130;188;1;4.998
131;190;1;15.613
132;189;1;5.362
133;196;1;14.948
134;199;5;18.520
135;195;5;7.306
136;209;9;20.206
137;226;13;23.523
138;233;2;18.831
139;234;1;18.959
140;233;1;7.340
141;232;5;9.383
142;241;6;21.834
143;241;3;21.427
144;238;2;8.133
145;220;2;7.655
146;233;3;21.609
147;234;3;22.342
148;233;6;10.328
149;232;1;7.295
150;238;2;20.552
151;234;2;21.827
152;212;1;19.213
153;219;5;23.099
154;212;2;21.817
155;213;2;21.275
156;210;5;9.344
157;195;5;8.985
158;196;4;21.482
159;203;2;22.750
160;204;2;21.708
161;219;2;22.115
162;226;6;27.160
163;234;1;23.242
164;227;2;25.909
165;226;2;9.005
166;228;1;22.704
167;226;7;25.274
168;236;3;24.397
169;234;1;8.458
170;229;9;28.344
171;237;6;24.807
172;244;2;25.771
173;251;1;25.364
174;252;3;27.549
175;261;1;25.455
176;270;2;27.381
177;257;3;27.333
178;267;3;29.735
179;253;9;14.367
180;251;1;27.384
181;257;2;27.235
182;254;1;9.835
183;261;2;26.513
184;245;14;17.196
185;246;1;29.022
186;240;2;27.563
187;232;2;25.641
188;230;4;10.832
189;231;3;30.075
190;237;1;29.627
191;236;9;14.031
192;237;1;26.130
193;244;5;29.183
194;252;2;28.115
195;266;1;28.772
196;267;2;30.629
197;260;2;29.191
198;275;2;33.960
199;273;1;11.590
200;274;6;36.867
201;273;1;11.573
202;270;1;11.519
203;270;2;30.004
204;271;2;33.692
205;278;4;35.573
206;276;1;11.878
207;290;2;32.366
208;289;2;32.454
209;290;7;36.572
210;291;2;33.260
211;292;4;35.292
212;286;5;37.580
213;294;1;34.132
214;300;1;34.584
215;309;1;35.802
216;310;2;36.995
217;306;1;37.200
218;299;5;38.037
219;317;4;41.374
220;319;1;37.307
221;321;6;42.438
222;322;1;39.195
223;322;4;42.991
224;336;4;43.865
225;335;12;21.993
226;350;1;40.013
227;351;3;43.062
228;360;1;45.461
229;359;3;18.777
230;357;2;17.884
231;359;1;44.018
232;374;3;49.946
233;381;4;48.228
234;382;11;56.837
235;384;2;49.151
236;382;5;51.385
237;379;3;19.845
238;377;9;23.367
239;364;2;18.483
240;378;1;49.126
241;390;3;53.595
242;389;7;53.445
243;372;1;18.013
244;383;2;52.013
245;370;3;18.776
246;372;3;49.947
247;379;2;50.798
248;379;2;52.124
249;380;4;55.186
250;381;1;51.840
251;388;3;54.427
252;395;2;58.128
253;412;3;58.391
254;421;1;58.619
255;422;2;59.974
256;420;1;23.787
257;427;2;63.628
258;412;1;23.154
259;411;6;63.591
260;412;2;59.221
261;419;3;60.992
262;407;1;23.205
263;406;6;26.486
264;393;4;24.216
265;394;1;61.823
266;390;1;22.225
267;398;1;61.195
268;385;2;22.100
269;392;2;59.805
270;400;5;62.603
271;400;1;62.966
272;402;1;60.461
273;404;6;68.973
274;413;2;66.661
275;421;2;64.327
276;428;2;70.335
277;427;1;24.450
278;433;7;69.425
279;440;2;71.856
280;438;2;25.993
281;446;6;70.729
282;444;8;30.351
283;438;3;26.823
284;438;1;68.756
285;445;1;68.545
286;460;1;70.444
287;461;1;71.719
288;468;1;72.803
289;468;2;73.886
290;463;1;73.903
291;462;1;28.242
292;468;1;75.686
293;461;1;74.358
294;462;1;76.375
295;460;2;28.274
296;469;18;86.827
297;478;1;78.511
298;486;2;76.828
299;487;2;77.528
300;474;2;29.729
