ITERATION;LEN(HYP);SAMPLENR;RUNTIME(sample)
266;365;6;56.049
267;366;9;53.383
268;375;3;51.354
269;389;3;57.001
270;396;3;56.822
271;404;2;52.896
272;418;3;54.863
273;419;4;56.755
274;405;3;22.504
275;413;3;55.656
276;399;1;20.829
277;416;11;62.655
278;404;1;21.495
279;399;1;62.284
280;400;4;64.344
281;401;5;60.089
282;415;1;63.365
283;415;1;59.840
284;423;1;63.788
285;421;5;26.027
286;402;8;28.093
287;415;3;69.720
288;417;5;65.972
289;416;5;26.201
290;402;1;61.375
291;400;3;23.614
292;394;7;63.934
293;366;4;22.383
294;367;4;64.558
295;364;4;22.594
296;363;3;59.284
297;373;1;62.818
298;372;1;60.734
299;372;4;65.863
300;359;6;22.754
