ITERATION;LEN(HYP);SAMPLENR;RUNTIME(sample)
108;273;12;27.423
109;254;8;14.590
110;262;2;20.127
111;265;8;24.429
112;266;11;31.134
113;251;27;33.608
114;249;11;27.334
115;248;1;6.890
116;247;4;20.829
117;245;5;10.557
118;231;11;16.204
119;229;8;12.875
120;230;4;19.424
121;239;6;22.193
122;241;9;26.169
123;240;15;20.893
124;249;9;28.424
125;251;1;18.684
126;247;7;13.330
127;248;1;20.986
128;249;3;19.989
129;247;2;8.416
130;246;1;7.410
131;260;4;22.139
132;251;8;27.780
133;266;1;18.628
134;281;4;22.732
135;266;3;22.325
136;275;3;21.597
137;276;10;28.762
138;292;6;30.159
139;301;15;36.518
140;315;12;35.004
141;300;3;11.767
142;309;6;33.049
143;307;8;17.391
144;309;8;30.755
145;309;6;29.673
146;300;15;39.389
147;308;3;29.833
148;317;2;25.409
149;326;3;27.919
150;325;27;55.316
151;310;3;12.697
152;323;1;25.938
153;319;10;34.798
154;320;6;29.395
155;321;7;31.666
156;309;11;35.720
157;300;3;27.310
158;301;6;29.416
159;297;4;13.001
160;310;7;30.114
161;322;1;25.660
162;329;6;30.939
163;326;4;13.912
164;334;17;42.890
165;326;3;12.916
166;327;1;25.841
167;334;2;27.519
168;335;6;32.393
169;316;1;11.395
170;317;3;29.625
171;303;5;15.948
172;309;9;36.630
173;308;11;39.016
174;322;1;28.652
175;320;22;33.577
176;322;5;32.228
177;329;8;36.272
178;330;14;43.110
179;336;22;52.751
180;330;3;36.879
181;331;7;37.089
182;330;22;35.277
183;343;1;32.136
184;343;7;39.043
185;358;6;38.425
186;373;3;38.034
187;390;1;41.154
188;389;1;17.419
189;404;1;38.444
190;413;2;40.967
191;398;5;23.264
192;399;5;44.480
193;408;3;44.902
194;409;13;56.589
195;424;3;46.672
196;423;22;45.706
197;422;1;21.026
198;436;7;52.538
199;428;21;68.627
200;443;23;71.736
201;443;1;50.234
202;452;2;50.150
203;466;5;56.061
204;468;3;53.507
205;474;8;60.837
206;483;1;53.101
207;457;1;24.817
208;452;5;57.892
209;469;25;81.791
210;469;1;57.517
211;462;10;67.345
212;464;5;59.693
213;451;7;32.152
214;452;8;64.172
215;469;1;61.040
216;455;5;61.820
217;462;11;68.781
218;454;6;64.494
219;463;6;64.116
220;461;5;31.908
221;454;1;59.043
222;463;7;66.467
223;450;7;34.007
224;451;7;66.843
225;449;15;43.791
226;449;3;66.163
227;448;11;38.414
228;435;7;32.488
229;433;4;28.769
230;433;1;60.870
231;424;5;62.176
232;410;4;27.037
233;408;10;33.480
234;406;3;24.572
235;414;5;58.977
236;416;25;83.408
237;406;20;77.842
238;404;3;24.700
239;388;15;38.202
240;397;6;61.230
241;404;3;59.281
242;403;1;23.866
243;401;13;36.702
244;400;13;69.590
245;400;14;69.938
246;409;5;61.276
247;415;3;60.326
248;416;11;69.446
249;422;9;68.119
250;421;12;35.772
251;435;7;66.028
252;433;7;30.852
253;448;33;97.603
254;461;5;66.515
255;462;4;70.203
256;463;17;85.533
257;456;14;79.302
258;457;8;72.925
259;462;6;70.810
260;449;1;26.583
261;457;4;69.168
262;458;12;81.126
263;456;17;45.496
264;456;39;113.458
265;450;1;69.637
266;447;5;31.038
267;462;31;101.037
268;471;2;68.312
269;480;4;73.784
270;478;1;28.754
271;477;6;33.628
272;463;10;37.578
273;462;2;27.725
274;463;5;75.962
275;450;12;39.367
276;457;10;78.354
277;455;9;36.108
278;470;4;72.623
279;479;1;71.156
280;487;8;80.870
281;488;2;74.118
282;495;14;90.096
283;496;1;79.697
284;497;27;111.645
285;498;11;89.327
286;490;4;81.315
287;499;2;79.580
288;508;25;109.064
289;507;7;41.132
290;513;3;84.098
291;522;16;101.180
292;509;9;45.156
293;509;7;95.126
294;517;1;89.163
295;516;7;42.470
296;517;3;90.801
297;504;14;49.766
298;499;2;85.734
299;491;1;94.531
300;490;4;36.813
