ITERATION;LEN(HYP);SAMPLENR;RUNTIME(sample)
161;305;5;30.806
162;306;10;34.838
163;307;5;31.621
164;306;31;33.239
165;304;23;26.913
166;313;21;42.433
167;315;7;33.130
168;314;15;21.854
169;315;5;31.873
170;327;2;31.542
171;329;2;31.465
172;328;2;13.202
173;335;14;41.674
174;334;1;32.057
175;333;3;14.173
176;342;1;31.983
177;357;13;41.858
178;358;4;36.377
179;367;4;37.378
180;368;8;40.992
181;340;2;15.202
182;327;5;16.510
183;333;2;36.389
184;342;6;39.848
185;351;8;42.268
186;366;2;39.403
187;374;4;42.343
188;360;2;16.510
189;359;12;23.906
190;358;4;42.451
191;373;5;44.238
192;382;3;44.121
193;367;20;56.802
194;366;3;18.369
195;365;22;32.101
196;358;3;43.270
197;364;23;58.706
198;356;19;55.231
199;356;5;46.893
200;365;1;42.255
201;364;16;27.698
202;362;17;28.189
203;355;1;41.102
204;354;5;18.532
205;355;3;42.112
206;356;3;42.887
207;356;22;58.007
208;354;4;17.927
209;353;1;15.657
210;366;5;46.573
211;375;1;44.658
212;385;5;49.250
213;400;1;46.909
214;412;3;50.618
215;421;11;56.999
216;420;11;27.785
217;418;17;32.006
218;435;12;58.943
219;437;4;53.667
220;428;2;52.227
221;415;1;20.018
222;416;14;59.999
223;417;17;63.458
224;401;5;23.695
225;394;1;50.885
226;403;13;60.896
227;412;14;62.447
228;429;14;65.261
229;428;2;23.496
230;419;11;63.905
231;416;14;32.504
232;431;1;55.367
233;433;1;57.077
234;434;11;66.587
235;440;3;60.901
236;446;6;63.688
237;452;2;63.000
238;450;9;31.084
239;451;24;79.504
240;466;4;67.707
241;474;14;75.114
242;482;11;73.096
243;484;10;73.012
244;483;2;27.981
245;484;19;80.318
246;493;10;74.616
247;492;14;38.689
248;501;9;76.840
249;500;5;31.881
250;501;13;79.485
251;500;4;31.316
252;509;16;82.060
253;521;63;122.905
254;523;16;85.149
255;521;3;31.869
256;530;16;85.754
257;522;15;86.320
258;531;3;76.362
259;517;5;33.491
260;526;17;88.931
261;527;1;76.823
262;520;9;84.291
263;522;11;87.632
264;537;4;83.690
265;552;16;95.881
266;539;4;36.824
267;523;36;62.738
268;522;14;43.744
269;521;11;40.552
270;520;7;36.537
271;519;19;46.110
272;511;19;45.881
273;520;7;86.385
274;517;26;51.931
275;514;16;42.393
276;513;28;51.204
277;512;37;57.946
278;511;12;85.851
279;520;15;88.953
280;529;2;80.218
281;531;4;83.416
282;532;7;86.611
283;525;1;82.216
284;518;6;85.984
285;520;5;86.513
286;513;12;93.919
287;499;19;98.679
288;500;1;82.229
289;509;5;86.892
290;507;11;39.353
291;506;7;35.859
292;491;14;40.946
293;490;7;34.200
294;489;21;45.660
295;487;7;34.311
296;489;19;97.577
297;498;1;84.819
298;500;1;86.600
299;509;24;107.333
300;510;19;104.638
