ITERATION;LEN(HYP);SAMPLENR;RUNTIME(sample)
137;303;7;27.828
138;311;1;21.636
139;320;11;33.065
140;333;1;23.840
141;339;2;26.015
142;338;8;19.309
143;336;4;28.403
144;338;8;34.190
145;340;1;24.304
146;346;3;27.408
147;339;5;29.710
148;338;8;19.585
149;339;7;34.795
150;355;2;30.596
151;341;5;16.943
152;340;32;45.520
153;339;3;28.606
154;324;36;48.258
155;339;17;42.946
156;337;1;11.936
157;346;5;30.798
158;345;6;17.367
159;332;20;31.889
160;341;9;35.061
161;350;7;35.234
162;356;20;49.471
163;363;15;43.620
164;349;11;23.610
165;350;5;36.301
166;357;6;35.652
167;356;2;14.947
168;351;7;37.023
169;350;10;22.463
170;359;30;61.889
171;351;15;28.489
172;350;11;23.948
173;343;18;49.742
174;350;1;32.228
175;356;18;51.302
176;354;15;29.148
177;360;3;35.117
178;362;22;54.871
179;362;13;49.643
180;360;5;18.437
181;359;1;14.052
182;350;12;44.324
183;365;21;53.920
184;374;6;39.180
185;373;7;42.954
186;388;1;35.182
187;389;6;41.493
188;375;20;35.611
189;384;6;42.530
190;386;4;40.435
191;388;3;40.557
192;397;1;39.463
193;383;20;38.420
194;392;2;41.687
195;394;6;46.996
196;385;10;51.735
197;379;2;42.589
198;378;6;22.963
199;377;9;26.139
200;387;4;46.509
201;371;11;28.142
202;357;21;38.645
203;366;23;66.935
204;355;9;25.367
205;372;8;49.815
206;364;1;45.101
207;373;25;69.527
208;371;10;27.581
209;372;1;47.310
210;357;4;20.666
211;342;28;46.069
212;343;8;52.293
213;358;1;45.806
214;360;13;62.143
215;359;7;25.075
216;360;4;50.276
217;359;1;17.831
218;357;1;17.913
219;349;22;71.355
220;358;6;51.990
221;351;9;56.268
222;366;9;57.040
223;366;8;59.707
224;373;21;71.522
225;372;11;30.207
226;373;20;74.159
227;372;7;26.377
228;381;7;59.103
229;390;8;60.661
230;389;11;32.567
231;391;14;68.449
232;400;26;87.322
233;398;9;30.873
234;407;11;67.347
235;398;17;73.513
236;398;6;61.533
237;399;1;55.488
238;397;21;44.771
239;383;15;36.739
240;383;11;65.055
241;392;1;55.292
242;391;2;22.650
243;382;4;58.589
244;380;6;26.397
245;365;5;23.835
246;365;1;54.346
247;366;1;55.154
248;375;18;71.752
249;384;6;63.057
250;377;18;73.787
251;376;6;26.108
252;377;1;55.201
253;386;4;59.737
254;385;4;24.993
255;380;9;67.204
256;389;29;89.010
257;382;13;72.884
258;380;9;30.768
259;395;17;77.026
260;404;2;62.727
261;413;2;64.348
262;404;11;74.512
263;402;1;63.645
264;400;7;29.639
265;393;7;65.953
266;392;5;26.173
267;401;16;79.969
268;402;4;67.975
269;411;2;67.274
270;410;3;25.539
271;412;17;81.218
272;404;2;61.737
273;404;3;67.713
274;402;4;25.652
275;401;22;45.250
276;400;8;30.222
277;417;1;65.585
278;418;2;67.714
279;433;2;64.311
280;431;9;32.976
281;432;9;74.982
282;431;2;24.848
283;430;14;38.264
284;437;7;72.028
285;435;15;40.218
286;436;10;76.564
287;428;19;45.174
288;412;7;30.148
289;411;12;35.393
290;410;4;69.221
291;416;6;72.126
292;408;5;27.136
293;409;4;74.622
294;417;12;79.616
295;416;6;28.848
296;415;1;22.844
297;402;5;26.461
298;401;7;28.586
299;399;1;21.908
300;398;1;21.240
