ITERATION;LEN(HYP);SAMPLENR;RUNTIME(sample)
199;381;6;40.865
200;383;5;39.281
201;381;4;19.915
202;395;7;42.606
203;383;4;38.827
204;384;11;45.193
205;382;3;19.229
206;381;4;19.998
207;387;2;42.639
208;386;9;25.773
209;399;2;41.368
210;393;12;47.185
211;390;8;22.239
212;388;10;22.915
213;389;12;48.287
214;390;1;39.573
215;398;3;41.053
216;397;14;25.996
217;403;20;51.945
218;412;7;45.530
219;411;2;19.915
220;403;5;44.314
221;403;4;45.443
222;409;1;41.877
223;408;13;26.862
224;415;3;45.509
225;424;2;43.954
226;430;3;47.517
227;420;33;63.467
228;428;10;51.476
229;417;14;28.392
230;404;2;46.529
231;419;13;50.767
232;407;1;19.838
233;415;4;48.935
234;402;5;22.235
235;416;2;48.845
236;415;3;21.585
237;417;7;53.460
238;415;38;43.351
239;424;6;51.119
240;415;6;51.225
241;408;3;48.570
242;409;4;52.961
243;418;1;48.535
244;417;1;21.395
245;418;26;67.634
246;425;2;54.254
247;418;9;58.315
248;414;1;53.405
249;414;25;68.264
250;405;7;53.151
251;412;24;68.146
252;420;11;59.843
253;406;3;22.919
254;392;8;25.530
255;390;2;21.359
256;384;6;54.280
257;393;2;50.263
258;392;6;23.674
259;408;7;54.466
260;394;12;27.440
261;393;5;52.350
262;395;1;51.008
263;387;7;24.203
264;396;5;53.094
265;394;1;20.485
266;392;20;32.172
267;391;7;55.155
268;392;2;54.433
269;390;5;22.831
270;391;5;56.061
271;392;9;61.869
272;386;5;54.920
273;385;8;25.274
274;386;1;54.939
275;387;8;59.911
276;402;6;58.547
277;395;4;57.241
278;394;6;26.013
279;409;4;58.775
280;407;1;23.566
281;405;1;22.615
282;414;5;60.486
283;414;3;62.484
284;421;1;62.823
285;428;12;71.458
286;415;1;25.643
287;414;10;31.124
288;414;2;63.007
289;429;3;67.669
290;422;2;63.515
291;408;1;25.547
292;406;1;25.064
293;405;27;81.671
294;404;20;73.964
295;392;9;28.568
296;378;9;27.925
297;365;14;30.022
298;373;4;65.792
299;381;2;61.598
300;381;4;66.122
