ITERATION;LEN(HYP);SAMPLENR;RUNTIME(sample)
246;392;1;60.368
247;389;6;22.812
248;403;6;57.189
249;409;14;63.472
250;418;12;64.550
251;416;3;57.502
252;417;1;55.440
253;411;2;58.014
254;412;14;59.448
255;419;10;63.831
256;428;8;58.633
257;426;9;28.471
258;435;10;61.074
259;436;12;68.349
260;435;2;24.945
261;443;1;61.159
262;430;4;25.952
263;431;9;68.071
264;437;1;57.502
265;443;6;68.393
266;451;9;71.528
267;452;3;61.697
268;439;7;29.453
269;432;14;72.073
270;446;7;70.420
271;434;1;24.738
272;432;18;36.589
273;423;1;59.335
274;430;1;67.595
275;437;1;61.795
276;437;5;68.799
277;424;7;28.549
278;425;3;62.546
279;433;7;71.671
280;442;14;80.516
281;442;3;65.402
282;450;2;68.941
283;446;8;30.760
284;447;3;66.205
285;448;3;66.977
286;454;13;74.074
287;453;33;94.016
288;453;8;78.992
289;461;3;67.919
290;468;5;77.942
291;455;3;28.550
292;462;1;76.183
293;461;19;40.803
294;475;1;70.032
295;484;8;85.263
296;476;10;82.672
297;456;2;29.569
298;456;5;79.820
299;456;7;73.644
300;455;2;28.592
