ITERATION;LEN(HYP);SAMPLENR;RUNTIME(sample)
117;165;6;8.919
118;172;1;12.626
119;165;1;14.496
120;164;2;13.696
121;183;1;12.391
122;192;1;15.985
123;201;1;13.555
124;215;1;14.901
125;222;4;17.006
126;229;4;21.512
127;236;3;18.267
128;235;3;9.465
129;227;2;17.117
130;227;3;20.661
131;229;1;16.399
132;230;1;20.554
133;231;2;17.884
134;213;2;8.585
135;222;1;21.373
136;223;3;23.460
137;221;5;20.786
138;219;3;9.729
139;234;5;25.880
140;235;1;23.978
141;251;7;25.069
142;252;4;25.866
143;259;5;29.053
144;273;1;26.830
145;280;1;28.217
146;294;3;24.715
147;309;1;31.001
148;316;8;37.904
149;317;3;35.018
150;318;3;35.801
151;319;3;37.261
152;316;1;14.561
153;323;4;38.334
154;337;1;36.920
155;334;1;31.169
156;335;1;37.308
157;336;1;37.666
158;337;5;42.144
159;326;1;28.840
160;340;3;34.228
161;348;8;36.481
162;333;1;29.218
163;332;2;15.763
164;346;2;38.081
165;360;1;32.309
166;359;1;16.706
167;375;7;36.811
168;385;1;33.552
169;399;2;41.445
170;406;1;43.760
171;400;2;35.869
172;401;9;42.106
173;411;9;43.645
174;420;1;46.009
175;434;9;46.785
176;431;1;21.077
177;432;5;52.147
178;432;1;40.728
179;450;3;42.846
180;451;1;41.268
181;452;1;50.587
182;461;2;44.692
183;470;8;60.248
184;471;1;55.134
185;473;2;47.587
186;471;5;29.716
187;478;2;58.441
188;484;1;48.269
189;493;4;62.294
190;509;2;52.353
191;510;1;63.051
192;517;1;53.012
193;516;1;31.596
194;523;2;66.524
195;529;3;57.466
196;531;1;56.000
197;518;4;58.242
198;516;8;38.848
199;496;1;30.217
200;482;3;31.227
201;491;2;65.356
202;499;2;62.742
203;496;4;33.186
204;492;3;56.559
205;489;4;32.665
206;495;9;69.433
207;496;12;65.183
208;495;2;31.074
209;494;2;30.448
210;495;3;58.524
211;501;1;57.351
212;502;2;58.646
213;509;8;75.878
214;515;3;69.244
215;501;6;36.143
216;499;12;41.701
217;505;15;80.992
218;519;10;70.245
219;527;7;78.080
220;526;4;35.240
221;511;6;64.848
222;496;4;32.398
223;494;6;33.568
224;510;22;77.808
225;509;3;31.313
226;523;1;67.499
227;524;3;74.505
228;521;3;32.778
229;522;1;72.307
230;538;1;63.611
231;524;8;38.446
232;523;6;35.966
233;538;10;73.449
234;547;1;66.816
235;553;1;67.801
236;552;2;35.111
237;553;7;86.119
238;554;1;70.060
239;561;2;72.182
240;560;3;38.492
241;559;2;83.096
242;566;1;71.027
243;552;1;69.967
244;559;2;72.206
245;561;5;87.045
246;567;11;81.613
247;551;4;39.026
248;559;8;88.161
249;558;1;36.266
250;559;3;75.164
251;552;2;73.446
252;537;1;33.651
253;538;2;83.365
254;539;3;75.072
255;540;1;83.969
256;524;2;35.962
257;511;5;37.339
258;517;5;77.768
259;516;6;38.576
260;522;4;76.972
261;512;3;75.169
262;497;1;71.178
263;510;6;76.322
264;511;3;73.495
265;519;4;75.938
266;505;4;35.388
267;506;2;73.900
268;514;3;77.220
269;513;4;36.641
270;527;1;86.801
271;518;1;75.237
272;505;9;40.065
273;520;4;80.015
274;517;3;35.931
275;502;7;81.170
276;501;4;34.747
277;499;1;31.024
278;496;2;31.283
279;482;7;34.807
280;475;2;71.250
281;474;4;30.956
282;475;1;68.718
283;471;4;71.830
284;458;4;30.052
285;467;6;84.743
286;464;2;28.865
287;471;8;87.533
288;470;2;29.219
289;469;1;28.418
290;483;12;81.064
291;489;5;77.118
292;506;1;86.154
293;515;2;92.788
294;512;7;37.559
295;499;2;76.113
296;513;17;100.399
297;508;2;77.888
298;517;18;95.145
299;516;1;32.227
300;513;2;32.395
