ITERATION;LEN(HYP);SAMPLENR;RUNTIME(sample);RUNTIME(total)s;RUNTIME(total)
60;226;1;10.284;354.828;0:05:54
61;227;3;10.858;365.686;0:06:05
62;236;2;11.112;376.798;0:06:16
63;216;15;12.411;389.209;0:06:29
64;224;2;11.110;400.319;0:06:40
65;212;1;10.504;410.823;0:06:50
66;212;5;12.376;423.199;0:07:03
67;219;20;20.286;443.485;0:07:23
68;226;21;21.487;464.972;0:07:44
69;217;1;11.610;476.582;0:07:56
70;212;1;11.122;487.704;0:08:07
71;227;2;12.391;500.095;0:08:20
72;225;10;10.594;510.689;0:08:30
73;223;3;6.725;517.414;0:08:37
74;210;6;13.848;531.262;0:08:51
75;208;2;5.926;537.188;0:08:57
76;202;15;18.000;555.188;0:09:15
77;202;4;12.157;567.345;0:09:27
78;218;11;16.380;583.725;0:09:43
79;219;5;13.639;597.364;0:09:57
80;217;6;8.100;605.464;0:10:05
81;224;1;12.620;618.084;0:10:18
82;223;3;6.965;625.049;0:10:25
83;224;3;13.263;638.312;0:10:38
84;231;12;17.877;656.189;0:10:56
85;246;6;16.820;673.009;0:11:13
86;244;2;7.171;680.18;0:11:20
87;230;21;16.200;696.38;0:11:36
88;229;4;7.752;704.132;0:11:44
89;226;8;16.147;720.279;0:12:00
90;235;2;13.257;733.536;0:12:13
91;222;9;9.789;743.325;0:12:23
92;236;9;17.354;760.679;0:12:40
93;229;1;13.622;774.301;0:12:54
94;227;6;15.670;789.971;0:13:09
95;228;3;13.989;803.96;0:13:23
96;227;4;14.633;818.593;0:13:38
97;228;1;13.525;832.118;0:13:52
98;237;2;14.647;846.765;0:14:06
99;230;1;14.099;860.864;0:14:20
100;221;7;16.292;877.156;0:14:37
101;222;10;17.455;894.611;0:14:54
102;233;7;16.281;910.892;0:15:10
103;232;4;7.513;918.405;0:15:18
104;233;4;14.840;933.245;0:15:33
105;234;7;17.125;950.37;0:15:50
106;249;15;21.323;971.693;0:16:11
107;250;2;15.897;987.59;0:16:27
108;249;1;6.690;994.28;0:16:34
109;258;3;15.725;1010.005;0:16:50
110;257;6;17.591;1027.596;0:17:07
111;258;1;15.017;1042.613;0:17:22
112;272;2;16.313;1058.926;0:17:38
113;251;1;15.225;1074.151;0:17:54
114;236;11;19.386;1093.537;0:18:13
115;258;4;16.288;1109.825;0:18:29
116;267;1;15.290;1125.115;0:18:45
117;268;2;16.939;1142.054;0:19:02
118;267;3;8.342;1150.396;0:19:10
119;265;8;11.298;1161.694;0:19:21
120;274;5;18.550;1180.244;0:19:40
121;281;16;26.031;1206.275;0:20:06
122;272;3;18.550;1224.825;0:20:24
123;288;2;17.723;1242.548;0:20:42
124;289;3;18.803;1261.351;0:21:01
125;290;16;26.665;1288.016;0:21:28
126;291;1;19.493;1307.509;0:21:47
127;292;12;25.544;1333.053;0:22:13
128;307;8;24.569;1357.622;0:22:37
129;308;6;24.094;1381.716;0:23:01
130;291;2;21.812;1403.528;0:23:23
131;289;2;10.084;1413.612;0:23:33
132;288;6;12.304;1425.916;0:23:45
133;303;1;22.492;1448.408;0:24:08
134;311;5;25.503;1473.911;0:24:33
135;291;5;12.532;1486.443;0:24:46
136;291;4;24.356;1510.799;0:25:10
137;276;3;11.267;1522.066;0:25:22
138;277;4;25.299;1547.365;0:25:47
139;279;2;24.456;1571.821;0:26:11
140;280;16;31.791;1603.612;0:26:43
141;261;4;11.869;1615.481;0:26:55
142;262;3;24.753;1640.234;0:27:20
143;269;6;26.692;1666.926;0:27:46
144;267;3;25.247;1692.173;0:28:12
145;253;2;24.196;1716.369;0:28:36
146;244;1;22.740;1739.109;0:28:59
147;259;2;23.728;1762.837;0:29:22
148;256;4;11.269;1774.106;0:29:34
149;262;1;24.480;1798.586;0:29:58
150;267;3;24.401;1822.987;0:30:22
151;266;9;13.894;1836.881;0:30:36
152;253;4;10.621;1847.502;0:30:47
153;253;9;26.633;1874.135;0:31:14
154;251;4;10.633;1884.768;0:31:24
155;251;1;21.853;1906.621;0:31:46
156;250;5;24.060;1930.681;0:32:10
157;238;3;22.165;1952.846;0:32:32
158;232;11;25.806;1978.652;0:32:58
159;229;4;9.000;1987.652;0:33:07
160;230;2;20.299;2007.951;0:33:27
161;231;9;24.548;2032.499;0:33:52
162;239;7;23.578;2056.077;0:34:16
163;240;1;21.468;2077.545;0:34:37
164;255;15;29.208;2106.753;0:35:06
165;256;4;25.107;2131.86;0:35:31
166;265;2;24.679;2156.539;0:35:56
167;272;1;26.002;2182.541;0:36:22
168;281;5;29.032;2211.573;0:36:51
169;288;7;30.494;2242.067;0:37:22
170;287;5;14.082;2256.149;0:37:36
171;304;4;29.984;2286.133;0:38:06
172;318;1;29.972;2316.105;0:38:36
173;305;13;18.874;2334.979;0:38:54
174;298;4;30.895;2365.874;0:39:25
175;313;7;32.957;2398.831;0:39:58
176;330;8;35.342;2434.173;0:40:34
177;328;3;14.743;2448.916;0:40:48
178;329;14;38.756;2487.672;0:41:27
179;336;5;36.060;2523.732;0:42:03
180;345;1;33.428;2557.16;0:42:37
181;347;3;35.252;2592.412;0:43:12
182;327;14;23.082;2615.494;0:43:35
183;315;2;15.312;2630.806;0:43:50
184;322;9;41.726;2672.532;0:44:32
185;336;1;36.134;2708.666;0:45:08
186;345;11;43.276;2751.942;0:45:51
187;353;12;45.336;2797.278;0:46:37
188;360;2;41.835;2839.113;0:47:19
189;355;10;45.749;2884.862;0:48:04
190;334;2;17.792;2902.654;0:48:22
191;332;4;40.637;2943.291;0:49:03
192;328;20;48.846;2992.137;0:49:52
193;329;9;44.760;3036.897;0:50:36
194;336;12;47.097;3083.994;0:51:23
195;336;3;41.229;3125.223;0:52:05
196;337;10;46.186;3171.409;0:52:51
197;344;5;42.624;3214.033;0:53:34
198;336;8;44.319;3258.352;0:54:18
199;344;2;41.227;3299.579;0:54:59
200;343;3;18.946;3318.525;0:55:18
201;343;6;44.450;3362.975;0:56:02
202;336;13;24.880;3387.855;0:56:27
203;328;8;45.216;3433.071;0:57:13
204;321;1;40.594;3473.665;0:57:53
205;320;7;20.645;3494.31;0:58:14
206;327;2;42.305;3536.615;0:58:56
207;328;3;42.068;3578.683;0:59:38
208;344;4;43.476;3622.159;1:00:22
209;343;3;19.244;3641.403;1:00:41
210;341;3;18.558;3659.961;1:00:59
211;356;2;43.780;3703.741;1:01:43
212;357;5;46.330;3750.071;1:02:30
213;355;5;21.669;3771.74;1:02:51
214;348;2;44.690;3816.43;1:03:36
215;334;29;59.015;3875.445;1:04:35
216;335;7;46.782;3922.227;1:05:22
217;333;5;44.663;3966.89;1:06:06
218;332;18;27.447;3994.337;1:06:34
219;334;1;42.450;4036.787;1:07:16
220;331;5;20.114;4056.901;1:07:36
221;330;7;46.475;4103.376;1:08:23
222;331;13;49.098;4152.474;1:09:12
223;317;2;17.524;4169.998;1:09:29
224;315;3;18.331;4188.329;1:09:48
225;315;2;43.483;4231.812;1:10:31
226;314;1;42.530;4274.342;1:11:14
227;312;13;23.099;4297.441;1:11:37
228;313;3;43.184;4340.625;1:12:20
229;321;7;46.026;4386.651;1:13:06
230;327;3;44.656;4431.307;1:13:51
231;321;8;47.512;4478.819;1:14:38
232;320;1;41.293;4520.112;1:15:20
233;321;1;42.032;4562.144;1:16:02
234;331;4;44.485;4606.629;1:16:46
235;338;16;53.724;4660.353;1:17:40
236;353;4;47.790;4708.143;1:18:28
237;352;2;47.268;4755.411;1:19:15
238;351;3;21.149;4776.56;1:19:36
239;351;6;49.337;4825.897;1:20:25
240;345;1;45.869;4871.766;1:21:11
241;352;33;66.607;4938.373;1:22:18
242;352;20;59.049;4997.422;1:23:17
243;358;1;48.805;5046.227;1:24:06
244;367;5;52.200;5098.427;1:24:58
245;351;1;20.343;5118.77;1:25:18
246;358;2;50.867;5169.637;1:26:09
247;358;5;53.415;5223.052;1:27:03
248;346;3;50.062;5273.114;1:27:53
249;355;2;50.799;5323.913;1:28:43
250;364;1;50.736;5374.649;1:29:34
251;364;22;64.853;5439.502;1:30:39
252;373;8;56.929;5496.431;1:31:36
253;372;7;25.772;5522.203;1:32:02
254;364;15;61.970;5584.173;1:33:04
255;365;9;58.403;5642.576;1:34:02
256;366;13;61.852;5704.428;1:35:04
257;367;1;54.141;5758.569;1:35:58
258;368;1;55.253;5813.822;1:36:53
259;367;9;59.150;5872.972;1:37:52
260;367;9;59.553;5932.525;1:38:52
261;367;7;59.920;5992.445;1:39:52
262;368;7;59.861;6052.306;1:40:52
263;367;2;23.462;6075.768;1:41:15
264;365;25;36.615;6112.383;1:41:52
265;366;14;63.513;6175.896;1:42:55
266;364;1;22.397;6198.293;1:43:18
267;366;3;57.354;6255.647;1:44:15
268;373;14;65.814;6321.461;1:45:21
269;361;3;23.796;6345.257;1:45:45
270;361;5;59.492;6404.749;1:46:44
271;359;4;24.364;6429.113;1:47:09
272;349;14;63.865;6492.978;1:48:12
273;348;4;57.266;6550.244;1:49:10
274;356;21;66.608;6616.852;1:50:16
275;355;9;25.801;6642.653;1:50:42
276;356;9;59.462;6702.115;1:51:42
277;355;2;21.573;6723.688;1:52:03
278;369;13;62.464;6786.152;1:53:06
279;368;1;21.035;6807.187;1:53:27
280;375;4;58.053;6865.24;1:54:25
281;374;7;24.968;6890.208;1:54:50
282;375;4;58.802;6949.01;1:55:49
283;362;11;27.530;6976.54;1:56:16
284;348;2;56.423;7032.963;1:57:12
285;348;4;57.986;7090.949;1:58:10
286;340;10;60.236;7151.185;1:59:11
287;348;23;68.493;7219.678;2:00:19
288;349;8;61.200;7280.878;2:01:20
289;364;1;58.360;7339.238;2:02:19
290;363;4;23.728;7362.966;2:02:42
291;351;8;62.798;7425.764;2:03:45
292;336;4;22.946;7448.71;2:04:08
293;337;4;61.145;7509.855;2:05:09
294;349;7;64.059;7573.914;2:06:13
295;350;2;62.134;7636.048;2:07:16
296;356;8;65.656;7701.704;2:08:21
297;365;1;62.031;7763.735;2:09:23
298;363;1;22.939;7786.674;2:09:46
299;378;3;64.413;7851.087;2:10:51
300;375;5;26.264;7877.351;2:11:17
