ITERATION;LEN(HYP);SAMPLENR;RUNTIME(sample);RUNTIME(total)s;RUNTIME(total)
55;142;2;6.782;202.786;0:03:22
56;164;1;7.420;210.206;0:03:30
57;179;2;7.421;217.627;0:03:37
58;178;5;4.978;222.605;0:03:42
59;193;1;7.265;229.87;0:03:49
60;173;4;4.489;234.359;0:03:54
61;168;2;3.296;237.655;0:03:57
62;156;4;8.839;246.494;0:04:06
63;157;1;7.342;253.836;0:04:13
64;143;1;7.390;261.226;0:04:21
65;144;2;7.577;268.803;0:04:28
66;146;3;8.490;277.293;0:04:37
67;144;2;3.453;280.746;0:04:40
68;145;2;8.403;289.149;0:04:49
69;146;5;10.610;299.759;0:04:59
70;159;6;11.050;310.809;0:05:10
71;160;2;9.513;320.322;0:05:20
72;180;4;12.286;332.608;0:05:32
73;178;2;5.034;337.642;0:05:37
74;177;7;7.478;345.12;0:05:45
75;185;2;10.713;355.833;0:05:55
76;186;2;11.107;366.94;0:06:06
77;187;1;11.430;378.37;0:06:18
78;194;9;16.623;394.993;0:06:34
79;174;11;10.072;405.065;0:06:45
80;196;1;11.948;417.013;0:06:57
81;177;2;5.093;422.106;0:07:02
82;174;2;5.065;427.171;0:07:07
83;173;1;10.953;438.124;0:07:18
84;171;9;8.259;446.383;0:07:26
85;169;2;4.620;451.003;0:07:31
86;176;2;11.772;462.775;0:07:42
87;193;1;11.398;474.173;0:07:54
88;200;2;13.624;487.797;0:08:07
89;207;6;16.651;504.448;0:08:24
90;206;1;5.485;509.933;0:08:29
91;207;3;15.672;525.605;0:08:45
92;214;1;15.846;541.451;0:09:01
93;211;14;12.727;554.178;0:09:14
94;208;6;8.119;562.297;0:09:22
95;228;4;15.091;577.388;0:09:37
96;237;4;15.594;592.982;0:09:52
97;233;4;16.166;609.148;0:10:09
98;234;1;15.321;624.469;0:10:24
99;220;4;16.222;640.691;0:10:40
100;229;1;15.201;655.892;0:10:55
101;237;2;15.979;671.871;0:11:11
102;233;4;8.833;680.704;0:11:20
103;213;2;14.813;695.517;0:11:35
104;214;4;15.596;711.113;0:11:51
105;230;2;15.402;726.515;0:12:06
106;227;7;9.927;736.442;0:12:16
107;228;3;16.940;753.382;0:12:33
108;227;6;9.401;762.783;0:12:42
109;235;2;16.991;779.774;0:12:59
110;244;10;20.393;800.167;0:13:20
111;256;1;17.772;817.939;0:13:37
112;253;5;9.565;827.504;0:13:47
113;252;1;15.930;843.434;0:14:03
114;254;1;15.575;859.009;0:14:19
115;251;3;17.053;876.062;0:14:36
116;252;1;17.088;893.15;0:14:53
117;245;1;16.284;909.434;0:15:09
118;262;1;16.327;925.761;0:15:25
119;268;1;17.320;943.081;0:15:43
120;258;1;16.874;959.955;0:15:59
121;258;1;16.885;976.84;0:16:16
122;256;3;17.971;994.811;0:16:34
123;257;3;18.000;1012.811;0:16:52
124;250;3;17.668;1030.479;0:17:10
125;244;2;16.766;1047.245;0:17:27
126;253;3;18.020;1065.265;0:17:45
127;251;5;9.217;1074.482;0:17:54
128;252;7;20.715;1095.197;0:18:15
129;251;1;7.393;1102.59;0:18:22
130;265;7;22.177;1124.767;0:18:44
131;246;3;8.119;1132.886;0:18:52
132;255;3;19.639;1152.525;0:19:12
133;264;1;19.551;1172.076;0:19:32
134;249;12;13.542;1185.618;0:19:45
135;247;5;9.430;1195.048;0:19:55
136;249;5;20.795;1215.843;0:20:15
137;248;9;23.256;1239.099;0:20:39
138;245;1;6.658;1245.757;0:20:45
139;230;2;6.915;1252.672;0:20:52
140;237;6;22.051;1274.723;0:21:14
141;236;2;7.227;1281.95;0:21:21
142;216;3;19.500;1301.45;0:21:41
143;196;2;17.584;1319.034;0:21:59
144;187;9;20.256;1339.29;0:22:19
145;194;10;21.715;1361.005;0:22:41
146;203;3;18.285;1379.29;0:22:59
147;204;3;19.740;1399.03;0:23:19
148;205;5;21.241;1420.271;0:23:40
149;212;1;20.012;1440.283;0:24:00
150;211;2;7.521;1447.804;0:24:07
151;211;1;18.573;1466.377;0:24:26
152;220;3;19.908;1486.285;0:24:46
153;232;1;19.794;1506.079;0:25:06
154;223;2;19.901;1525.98;0:25:25
155;222;1;7.234;1533.214;0:25:33
156;231;1;19.359;1552.573;0:25:52
157;232;2;20.192;1572.765;0:26:12
158;231;3;8.577;1581.342;0:26:21
159;232;1;21.945;1603.287;0:26:43
160;223;2;20.887;1624.174;0:27:04
161;236;1;22.112;1646.286;0:27:26
162;238;10;26.013;1672.299;0:27:52
163;229;2;21.764;1694.063;0:28:14
164;228;1;21.044;1715.107;0:28:35
165;223;2;21.236;1736.343;0:28:56
166;238;5;23.756;1760.099;0:29:20
167;252;3;24.196;1784.295;0:29:44
168;237;9;25.880;1810.175;0:30:10
169;252;1;22.377;1832.552;0:30:32
170;250;11;14.006;1846.558;0:30:46
171;250;2;23.059;1869.617;0:31:09
172;264;4;23.872;1893.489;0:31:33
173;257;3;23.404;1916.893;0:31:56
174;266;4;23.936;1940.829;0:32:20
175;247;5;10.613;1951.442;0:32:31
176;234;1;22.371;1973.813;0:32:53
177;243;1;22.956;1996.769;0:33:16
178;237;1;23.315;2020.084;0:33:40
179;233;5;10.029;2030.113;0:33:50
180;241;2;23.414;2053.527;0:34:13
181;250;8;27.388;2080.915;0:34:40
182;239;2;8.780;2089.695;0:34:49
183;238;4;25.867;2115.562;0:35:15
184;237;3;9.249;2124.811;0:35:24
185;235;1;7.702;2132.513;0:35:32
186;234;1;7.729;2140.242;0:35:40
187;232;7;10.487;2150.729;0:35:50
188;241;1;21.347;2172.076;0:36:12
189;227;6;24.458;2196.534;0:36:36
190;222;1;22.237;2218.771;0:36:58
191;223;2;21.809;2240.58;0:37:20
192;224;4;23.807;2264.387;0:37:44
193;225;4;23.805;2288.192;0:38:08
194;213;1;23.347;2311.539;0:38:31
195;220;1;24.471;2336.01;0:38:56
196;216;3;9.017;2345.027;0:39:05
197;215;4;24.791;2369.818;0:39:29
198;216;8;26.600;2396.418;0:39:56
199;226;1;25.396;2421.814;0:40:21
200;219;2;24.751;2446.565;0:40:46
201;210;1;24.004;2470.569;0:41:10
202;201;6;25.394;2495.963;0:41:35
203;202;2;24.767;2520.73;0:42:00
204;202;3;23.541;2544.271;0:42:24
205;216;8;27.878;2572.149;0:42:52
206;225;2;25.208;2597.357;0:43:17
207;223;2;9.141;2606.498;0:43:26
208;224;2;24.730;2631.228;0:43:51
209;224;2;26.852;2658.08;0:44:18
210;223;2;9.137;2667.217;0:44:27
211;232;4;26.714;2693.931;0:44:53
212;220;4;9.947;2703.878;0:45:03
213;219;3;9.578;2713.456;0:45:13
214;199;3;24.120;2737.576;0:45:37
215;206;2;24.479;2762.055;0:46:02
216;205;2;24.894;2786.949;0:46:26
217;220;2;25.444;2812.393;0:46:52
218;222;4;28.045;2840.438;0:47:20
219;230;2;27.801;2868.239;0:47:48
220;213;1;8.365;2876.604;0:47:56
221;219;7;30.477;2907.081;0:48:27
222;232;3;29.619;2936.7;0:48:56
223;233;1;31.308;2968.008;0:49:28
224;234;1;30.342;2998.35;0:49:58
225;235;2;33.206;3031.556;0:50:31
226;236;2;33.663;3065.219;0:51:05
227;237;1;32.189;3097.408;0:51:37
228;236;5;34.901;3132.309;0:52:12
229;237;3;32.856;3165.165;0:52:45
230;236;3;11.640;3176.805;0:52:56
231;235;1;10.212;3187.017;0:53:07
232;244;3;33.263;3220.28;0:53:40
233;251;7;38.809;3259.089;0:54:19
234;266;1;34.674;3293.763;0:54:53
235;273;6;42.429;3336.192;0:55:36
236;280;2;39.996;3376.188;0:56:16
237;289;2;38.556;3414.744;0:56:54
238;281;6;42.572;3457.316;0:57:37
239;282;1;37.931;3495.247;0:58:15
240;283;3;39.379;3534.626;0:58:54
241;282;1;38.561;3573.187;0:59:33
242;289;3;42.736;3615.923;1:00:15
243;290;5;42.843;3658.766;1:00:58
244;276;2;38.548;3697.314;1:01:37
245;284;1;38.508;3735.822;1:02:15
246;293;4;40.942;3776.764;1:02:56
247;294;4;41.609;3818.373;1:03:38
248;294;2;41.083;3859.456;1:04:19
249;306;1;42.304;3901.76;1:05:01
250;321;1;42.620;3944.38;1:05:44
251;320;1;16.354;3960.734;1:06:00
252;326;3;46.080;4006.814;1:06:46
253;327;4;45.321;4052.135;1:07:32
254;326;2;16.922;4069.057;1:07:49
255;324;2;16.762;4085.819;1:08:05
256;325;8;49.111;4134.93;1:08:54
257;327;3;44.933;4179.863;1:09:39
258;325;5;18.724;4198.587;1:09:58
259;325;3;46.512;4245.099;1:10:45
260;325;3;44.464;4289.563;1:11:29
261;326;9;48.376;4337.939;1:12:17
262;334;3;45.434;4383.373;1:13:03
263;335;1;46.584;4429.957;1:13:49
264;343;8;50.534;4480.491;1:14:40
265;342;1;17.832;4498.323;1:14:58
266;343;10;50.933;4549.256;1:15:49
267;357;6;50.667;4599.923;1:16:39
268;365;11;56.582;4656.505;1:17:36
269;366;1;48.604;4705.109;1:18:25
270;380;1;50.680;4755.789;1:19:15
271;382;1;54.284;4810.073;1:20:10
272;394;1;52.637;4862.71;1:21:02
273;403;1;54.055;4916.765;1:21:56
274;404;6;60.216;4976.981;1:22:56
275;405;2;58.303;5035.284;1:23:55
276;390;1;23.159;5058.443;1:24:18
277;381;2;58.193;5116.636;1:25:16
278;393;8;61.553;5178.189;1:26:18
279;399;1;57.293;5235.482;1:27:15
280;397;1;22.471;5257.953;1:27:37
281;396;2;22.634;5280.587;1:28:00
282;398;3;58.456;5339.043;1:28:59
283;395;2;22.764;5361.807;1:29:21
284;389;3;56.460;5418.267;1:30:18
285;388;1;21.039;5439.306;1:30:39
286;402;1;58.243;5497.549;1:31:37
287;414;2;60.561;5558.11;1:32:38
288;414;3;60.847;5618.957;1:33:38
289;410;1;58.020;5676.977;1:34:36
290;417;2;62.787;5739.764;1:35:39
291;415;4;24.638;5764.402;1:36:04
292;424;6;63.276;5827.678;1:37:07
293;430;1;61.120;5888.798;1:38:08
294;429;4;25.748;5914.546;1:38:34
295;414;1;22.671;5937.217;1:38:57
296;409;1;61.664;5998.881;1:39:58
297;410;2;61.073;6059.954;1:40:59
298;408;9;28.322;6088.276;1:41:28
299;409;1;61.085;6149.361;1:42:29
300;418;2;63.387;6212.748;1:43:32
