ITERATION;LEN(HYP);SAMPLENR;RUNTIME(sample);RUNTIME(total)s;RUNTIME(total)
78;221;5;14.560;645.4;0:10:45
79;235;6;16.540;661.94;0:11:01
80;247;1;12.137;674.077;0:11:14
81;262;9;20.425;694.502;0:11:34
82;271;19;31.267;725.769;0:12:05
83;256;1;13.908;739.677;0:12:19
84;246;21;33.405;773.082;0:12:53
85;244;19;24.029;797.111;0:13:17
86;245;6;20.804;817.915;0:13:37
87;245;4;19.160;837.075;0:13:57
88;244;9;23.891;860.966;0:14:20
89;253;8;19.767;880.733;0:14:40
90;252;10;15.344;896.077;0:14:56
91;246;1;15.421;911.498;0:15:11
92;246;23;37.453;948.951;0:15:48
93;253;25;37.250;986.201;0:16:26
94;253;12;27.871;1014.072;0:16:54
95;262;3;16.061;1030.133;0:17:10
96;271;10;23.713;1053.846;0:17:33
97;265;9;23.602;1077.448;0:17:57
98;263;4;10.444;1087.892;0:18:07
99;262;16;22.018;1109.91;0:18:29
100;263;1;14.957;1124.867;0:18:44
101;270;32;47.038;1171.905;0:19:31
102;269;6;12.425;1184.33;0:19:44
103;269;8;23.775;1208.105;0:20:08
104;260;5;19.607;1227.712;0:20:27
105;254;11;16.812;1244.524;0:20:44
106;271;11;27.682;1272.206;0:21:12
107;272;6;21.649;1293.855;0:21:33
108;273;12;27.423;1321.278;0:22:01
109;254;8;14.590;1335.868;0:22:15
110;262;2;20.127;1355.995;0:22:35
111;265;8;24.429;1380.424;0:23:00
112;266;11;31.134;1411.558;0:23:31
113;251;27;33.608;1445.166;0:24:05
114;249;11;27.334;1472.5;0:24:32
115;248;1;6.890;1479.39;0:24:39
116;247;4;20.829;1500.219;0:25:00
117;245;5;10.557;1510.776;0:25:10
118;231;11;16.204;1526.98;0:25:26
119;229;8;12.875;1539.855;0:25:39
120;230;4;19.424;1559.279;0:25:59
121;239;6;22.193;1581.472;0:26:21
122;241;9;26.169;1607.641;0:26:47
123;240;15;20.893;1628.534;0:27:08
124;249;9;28.424;1656.958;0:27:36
125;251;1;18.684;1675.642;0:27:55
126;247;7;13.330;1688.972;0:28:08
127;248;1;20.986;1709.958;0:28:29
128;249;3;19.989;1729.947;0:28:49
129;247;2;8.416;1738.363;0:28:58
130;246;1;7.410;1745.773;0:29:05
131;260;4;22.139;1767.912;0:29:27
132;251;8;27.780;1795.692;0:29:55
133;266;1;18.628;1814.32;0:30:14
134;281;4;22.732;1837.052;0:30:37
135;266;3;22.325;1859.377;0:30:59
136;275;3;21.597;1880.974;0:31:20
137;276;10;28.762;1909.736;0:31:49
138;292;6;30.159;1939.895;0:32:19
139;301;15;36.518;1976.413;0:32:56
140;315;12;35.004;2011.417;0:33:31
141;300;3;11.767;2023.184;0:33:43
142;309;6;33.049;2056.233;0:34:16
143;307;8;17.391;2073.624;0:34:33
144;309;8;30.755;2104.379;0:35:04
145;309;6;29.673;2134.052;0:35:34
146;300;15;39.389;2173.441;0:36:13
147;308;3;29.833;2203.274;0:36:43
148;317;2;25.409;2228.683;0:37:08
149;326;3;27.919;2256.602;0:37:36
150;325;27;55.316;2311.918;0:38:31
151;310;3;12.697;2324.615;0:38:44
152;323;1;25.938;2350.553;0:39:10
153;319;10;34.798;2385.351;0:39:45
154;320;6;29.395;2414.746;0:40:14
155;321;7;31.666;2446.412;0:40:46
156;309;11;35.720;2482.132;0:41:22
157;300;3;27.310;2509.442;0:41:49
158;301;6;29.416;2538.858;0:42:18
159;297;4;13.001;2551.859;0:42:31
160;310;7;30.114;2581.973;0:43:01
161;322;1;25.660;2607.633;0:43:27
162;329;6;30.939;2638.572;0:43:58
163;326;4;13.912;2652.484;0:44:12
164;334;17;42.890;2695.374;0:44:55
165;326;3;12.916;2708.29;0:45:08
166;327;1;25.841;2734.131;0:45:34
167;334;2;27.519;2761.65;0:46:01
168;335;6;32.393;2794.043;0:46:34
169;316;1;11.395;2805.438;0:46:45
170;317;3;29.625;2835.063;0:47:15
171;303;5;15.948;2851.011;0:47:31
172;309;9;36.630;2887.641;0:48:07
173;308;11;39.016;2926.657;0:48:46
174;322;1;28.652;2955.309;0:49:15
175;320;22;33.577;2988.886;0:49:48
176;322;5;32.228;3021.114;0:50:21
177;329;8;36.272;3057.386;0:50:57
178;330;14;43.110;3100.496;0:51:40
179;336;22;52.751;3153.247;0:52:33
180;330;3;36.879;3190.126;0:53:10
181;331;7;37.089;3227.215;0:53:47
182;330;22;35.277;3262.492;0:54:22
183;343;1;32.136;3294.628;0:54:54
184;343;7;39.043;3333.671;0:55:33
185;358;6;38.425;3372.096;0:56:12
186;373;3;38.034;3410.13;0:56:50
187;390;1;41.154;3451.284;0:57:31
188;389;1;17.419;3468.703;0:57:48
189;404;1;38.444;3507.147;0:58:27
190;413;2;40.967;3548.114;0:59:08
191;398;5;23.264;3571.378;0:59:31
192;399;5;44.480;3615.858;1:00:15
193;408;3;44.902;3660.76;1:01:00
194;409;13;56.589;3717.349;1:01:57
195;424;3;46.672;3764.021;1:02:44
196;423;22;45.706;3809.727;1:03:29
197;422;1;21.026;3830.753;1:03:50
198;436;7;52.538;3883.291;1:04:43
199;428;21;68.627;3951.918;1:05:51
200;443;23;71.736;4023.654;1:07:03
201;443;1;50.234;4073.888;1:07:53
202;452;2;50.150;4124.038;1:08:44
203;466;5;56.061;4180.099;1:09:40
204;468;3;53.507;4233.606;1:10:33
205;474;8;60.837;4294.443;1:11:34
206;483;1;53.101;4347.544;1:12:27
207;457;1;24.817;4372.361;1:12:52
208;452;5;57.892;4430.253;1:13:50
209;469;25;81.791;4512.044;1:15:12
210;469;1;57.517;4569.561;1:16:09
211;462;10;67.345;4636.906;1:17:16
212;464;5;59.693;4696.599;1:18:16
213;451;7;32.152;4728.751;1:18:48
214;452;8;64.172;4792.923;1:19:52
215;469;1;61.040;4853.963;1:20:53
216;455;5;61.820;4915.783;1:21:55
217;462;11;68.781;4984.564;1:23:04
218;454;6;64.494;5049.058;1:24:09
219;463;6;64.116;5113.174;1:25:13
220;461;5;31.908;5145.082;1:25:45
221;454;1;59.043;5204.125;1:26:44
222;463;7;66.467;5270.592;1:27:50
223;450;7;34.007;5304.599;1:28:24
224;451;7;66.843;5371.442;1:29:31
225;449;15;43.791;5415.233;1:30:15
226;449;3;66.163;5481.396;1:31:21
227;448;11;38.414;5519.81;1:31:59
228;435;7;32.488;5552.298;1:32:32
229;433;4;28.769;5581.067;1:33:01
230;433;1;60.870;5641.937;1:34:01
231;424;5;62.176;5704.113;1:35:04
232;410;4;27.037;5731.15;1:35:31
233;408;10;33.480;5764.63;1:36:04
234;406;3;24.572;5789.202;1:36:29
235;414;5;58.977;5848.179;1:37:28
236;416;25;83.408;5931.587;1:38:51
237;406;20;77.842;6009.429;1:40:09
238;404;3;24.700;6034.129;1:40:34
239;388;15;38.202;6072.331;1:41:12
240;397;6;61.230;6133.561;1:42:13
241;404;3;59.281;6192.842;1:43:12
242;403;1;23.866;6216.708;1:43:36
243;401;13;36.702;6253.41;1:44:13
244;400;13;69.590;6323.0;1:45:23
245;400;14;69.938;6392.938;1:46:32
246;409;5;61.276;6454.214;1:47:34
247;415;3;60.326;6514.54;1:48:34
248;416;11;69.446;6583.986;1:49:43
249;422;9;68.119;6652.105;1:50:52
250;421;12;35.772;6687.877;1:51:27
251;435;7;66.028;6753.905;1:52:33
252;433;7;30.852;6784.757;1:53:04
253;448;33;97.603;6882.36;1:54:42
254;461;5;66.515;6948.875;1:55:48
255;462;4;70.203;7019.078;1:56:59
256;463;17;85.533;7104.611;1:58:24
257;456;14;79.302;7183.913;1:59:43
258;457;8;72.925;7256.838;2:00:56
259;462;6;70.810;7327.648;2:02:07
260;449;1;26.583;7354.231;2:02:34
261;457;4;69.168;7423.399;2:03:43
262;458;12;81.126;7504.525;2:05:04
263;456;17;45.496;7550.021;2:05:50
264;456;39;113.458;7663.479;2:07:43
265;450;1;69.637;7733.116;2:08:53
266;447;5;31.038;7764.154;2:09:24
267;462;31;101.037;7865.191;2:11:05
268;471;2;68.312;7933.503;2:12:13
269;480;4;73.784;8007.287;2:13:27
270;478;1;28.754;8036.041;2:13:56
271;477;6;33.628;8069.669;2:14:29
272;463;10;37.578;8107.247;2:15:07
273;462;2;27.725;8134.972;2:15:34
274;463;5;75.962;8210.934;2:16:50
275;450;12;39.367;8250.301;2:17:30
276;457;10;78.354;8328.655;2:18:48
277;455;9;36.108;8364.763;2:19:24
278;470;4;72.623;8437.386;2:20:37
279;479;1;71.156;8508.542;2:21:48
280;487;8;80.870;8589.412;2:23:09
281;488;2;74.118;8663.53;2:24:23
282;495;14;90.096;8753.626;2:25:53
283;496;1;79.697;8833.323;2:27:13
284;497;27;111.645;8944.968;2:29:04
285;498;11;89.327;9034.295;2:30:34
286;490;4;81.315;9115.61;2:31:55
287;499;2;79.580;9195.19;2:33:15
288;508;25;109.064;9304.254;2:35:04
289;507;7;41.132;9345.386;2:35:45
290;513;3;84.098;9429.484;2:37:09
291;522;16;101.180;9530.664;2:38:50
292;509;9;45.156;9575.82;2:39:35
293;509;7;95.126;9670.946;2:41:10
294;517;1;89.163;9760.109;2:42:40
295;516;7;42.470;9802.579;2:43:22
296;517;3;90.801;9893.38;2:44:53
297;504;14;49.766;9943.146;2:45:43
298;499;2;85.734;10028.88;2:47:08
299;491;1;94.531;10123.411;2:48:43
300;490;4;36.813;10160.224;2:49:20
