ITERATION;LEN(HYP);SAMPLENR;RUNTIME(sample);RUNTIME(total)s;RUNTIME(total)
158;272;2;23.947;1662.423;0:27:42
159;281;2;22.567;1684.99;0:28:04
160;264;2;22.598;1707.588;0:28:27
161;273;1;24.626;1732.214;0:28:52
162;290;11;31.649;1763.863;0:29:23
163;300;1;27.449;1791.312;0:29:51
164;297;1;10.475;1801.787;0:30:01
165;282;11;16.139;1817.926;0:30:17
166;281;7;13.528;1831.454;0:30:31
167;282;6;30.710;1862.164;0:31:02
168;281;4;12.381;1874.545;0:31:14
169;282;1;25.511;1900.056;0:31:40
170;273;1;27.046;1927.102;0:32:07
171;259;10;30.999;1958.101;0:32:38
172;260;4;29.113;1987.214;0:33:07
173;259;7;30.516;2017.73;0:33:37
174;266;2;28.557;2046.287;0:34:06
175;267;1;28.689;2074.976;0:34:34
176;265;3;11.726;2086.702;0:34:46
177;279;2;29.432;2116.134;0:35:16
178;277;3;11.907;2128.041;0:35:28
179;285;1;30.459;2158.5;0:35:58
180;294;4;32.369;2190.869;0:36:30
181;302;3;29.415;2220.284;0:37:00
182;303;4;31.394;2251.678;0:37:31
183;311;2;32.974;2284.652;0:38:04
184;318;12;41.387;2326.039;0:38:46
185;309;5;33.471;2359.51;0:39:19
186;326;10;40.981;2400.491;0:40:00
187;320;5;35.517;2436.008;0:40:36
188;322;3;33.096;2469.104;0:41:09
189;330;9;41.245;2510.349;0:41:50
190;327;10;20.460;2530.809;0:42:10
191;326;6;16.801;2547.61;0:42:27
192;324;6;16.727;2564.337;0:42:44
193;308;27;51.769;2616.106;0:43:36
194;309;7;34.008;2650.114;0:44:10
195;306;4;14.635;2664.749;0:44:24
196;307;3;31.154;2695.903;0:44:55
197;306;19;23.842;2719.745;0:45:19
198;314;4;34.834;2754.579;0:45:54
199;315;2;32.083;2786.662;0:46:26
200;323;2;31.795;2818.457;0:46:58
