ITERATION;LEN(HYP);SAMPLENR;RUNTIME(sample);RUNTIME(total)s;RUNTIME(total)
81;195;1;9.533;484.906;0:08:04
82;196;2;9.929;494.835;0:08:14
83;195;1;4.601;499.436;0:08:19
84;197;3;10.491;509.927;0:08:29
85;198;1;10.318;520.245;0:08:40
86;198;6;12.983;533.228;0:08:53
87;204;6;12.849;546.077;0:09:06
88;213;1;10.715;556.792;0:09:16
89;211;3;6.416;563.208;0:09:23
90;219;8;14.780;577.988;0:09:37
91;220;21;20.981;598.969;0:09:58
92;221;1;11.524;610.493;0:10:10
93;227;5;13.681;624.174;0:10:24
94;227;2;12.840;637.014;0:10:37
95;226;2;6.486;643.5;0:10:43
96;207;8;8.678;652.178;0:10:52
97;208;2;12.522;664.7;0:11:04
98;206;2;6.120;670.82;0:11:10
99;207;1;12.595;683.415;0:11:23
100;221;1;13.165;696.58;0:11:36
101;219;5;7.685;704.265;0:11:44
102;218;2;6.400;710.665;0:11:50
103;217;1;5.930;716.595;0:11:56
104;231;4;16.282;732.877;0:12:12
105;232;2;15.545;748.422;0:12:28
106;232;5;17.021;765.443;0:12:45
107;231;6;8.875;774.318;0:12:54
108;230;3;15.562;789.88;0:13:09
109;230;7;17.956;807.836;0:13:27
110;229;6;8.701;816.537;0:13:36
111;228;3;6.821;823.358;0:13:43
112;242;8;16.855;840.213;0:14:00
113;243;7;17.857;858.07;0:14:18
114;243;1;13.867;871.937;0:14:31
115;244;2;14.542;886.479;0:14:46
116;243;5;8.336;894.815;0:14:54
117;232;1;13.902;908.717;0:15:08
118;228;5;7.755;916.472;0:15:16
119;214;6;7.842;924.314;0:15:24
120;215;7;16.945;941.259;0:15:41
121;230;1;14.162;955.421;0:15:55
122;244;1;15.353;970.774;0:16:10
123;251;18;24.181;994.955;0:16:34
124;266;1;16.499;1011.454;0:16:51
125;252;1;17.213;1028.667;0:17:08
126;258;3;18.201;1046.868;0:17:26
127;273;2;18.252;1065.12;0:17:45
128;272;2;8.690;1073.81;0:17:53
129;271;2;18.007;1091.817;0:18:11
130;272;1;16.893;1108.71;0:18:28
131;281;12;23.246;1131.956;0:18:51
132;283;4;20.319;1152.275;0:19:12
133;285;1;18.082;1170.357;0:19:30
134;279;10;22.718;1193.075;0:19:53
135;288;2;19.111;1212.186;0:20:12
136;285;3;19.862;1232.048;0:20:32
137;286;3;19.870;1251.918;0:20:51
138;271;8;11.785;1263.703;0:21:03
139;285;5;21.717;1285.42;0:21:25
140;286;11;25.798;1311.218;0:21:51
141;278;1;8.797;1320.015;0:22:00
142;279;8;23.978;1343.993;0:22:23
143;277;1;19.892;1363.885;0:22:43
144;278;1;19.799;1383.684;0:23:03
145;265;6;21.871;1405.555;0:23:25
146;263;7;11.486;1417.041;0:23:37
147;265;14;25.815;1442.856;0:24:02
148;266;21;30.854;1473.71;0:24:33
149;267;1;20.691;1494.401;0:24:54
150;265;6;11.156;1505.557;0:25:05
151;264;1;8.534;1514.091;0:25:14
152;263;9;12.068;1526.159;0:25:26
153;264;6;23.382;1549.541;0:25:49
154;276;8;24.170;1573.711;0:26:13
155;277;2;22.323;1596.034;0:26:36
156;265;8;23.941;1619.975;0:26:59
157;273;6;23.745;1643.72;0:27:23
158;274;7;26.043;1669.763;0:27:49
159;273;7;24.577;1694.34;0:28:14
160;280;8;26.913;1721.253;0:28:41
161;268;4;22.690;1743.943;0:29:03
162;282;5;25.160;1769.103;0:29:29
163;291;2;23.344;1792.447;0:29:52
164;290;3;11.220;1803.667;0:30:03
165;281;5;24.377;1828.044;0:30:28
166;280;2;22.135;1850.179;0:30:50
167;288;8;26.945;1877.124;0:31:17
168;297;2;22.872;1899.996;0:31:39
169;313;5;26.125;1926.121;0:32:06
170;297;1;10.348;1936.469;0:32:16
171;307;4;27.780;1964.249;0:32:44
172;302;3;11.260;1975.509;0:32:55
173;303;2;25.696;2001.205;0:33:21
174;304;16;33.768;2034.973;0:33:54
175;303;1;24.633;2059.606;0:34:19
176;316;7;29.432;2089.038;0:34:49
177;325;2;26.788;2115.826;0:35:15
178;309;1;11.218;2127.044;0:35:27
179;310;2;28.775;2155.819;0:35:55
180;312;1;26.534;2182.353;0:36:22
181;319;6;31.372;2213.725;0:36:53
182;327;10;34.586;2248.311;0:37:28
183;342;2;29.830;2278.141;0:37:58
184;333;5;31.672;2309.813;0:38:29
185;333;8;33.020;2342.833;0:39:02
186;342;5;30.923;2373.756;0:39:33
187;342;5;31.909;2405.665;0:40:05
188;348;3;32.128;2437.793;0:40:37
189;333;2;13.325;2451.118;0:40:51
190;331;8;16.498;2467.616;0:41:07
191;340;6;34.554;2502.17;0:41:42
192;339;4;14.987;2517.157;0:41:57
193;340;2;31.845;2549.002;0:42:29
194;341;2;33.937;2582.939;0:43:02
195;342;9;38.604;2621.543;0:43:41
196;343;1;34.981;2656.524;0:44:16
197;357;2;36.590;2693.114;0:44:53
198;358;5;38.426;2731.54;0:45:31
199;360;3;35.501;2767.041;0:46:07
200;357;13;22.379;2789.42;0:46:29
