ITERATION;LEN(HYP);SAMPLENR;RUNTIME(sample);RUNTIME(total)s;RUNTIME(total)
120;262;5;9.828;1113.353;0:18:33
121;259;4;8.950;1122.303;0:18:42
122;240;1;15.570;1137.873;0:18:57
123;241;1;15.371;1153.244;0:19:13
124;242;4;17.237;1170.481;0:19:30
125;258;10;21.263;1191.744;0:19:51
126;257;2;7.864;1199.608;0:19:59
127;254;13;13.002;1212.61;0:20:12
128;261;10;21.687;1234.297;0:20:34
129;270;2;19.064;1253.361;0:20:53
130;270;7;21.362;1274.723;0:21:14
131;284;7;22.076;1296.799;0:21:36
132;285;8;23.109;1319.908;0:21:59
133;286;3;21.448;1341.356;0:22:21
134;292;4;22.165;1363.521;0:22:43
135;280;7;11.880;1375.401;0:22:55
136;260;1;8.129;1383.53;0:23:03
137;251;1;21.165;1404.695;0:23:24
138;252;2;20.288;1424.983;0:23:44
139;231;3;8.432;1433.415;0:23:53
140;246;2;20.019;1453.434;0:24:13
141;244;2;20.392;1473.826;0:24:33
142;251;8;24.217;1498.043;0:24:58
143;257;4;21.586;1519.629;0:25:19
144;258;1;20.640;1540.269;0:25:40
145;267;4;22.767;1563.036;0:26:03
146;265;2;9.169;1572.205;0:26:12
147;264;4;10.408;1582.613;0:26:22
148;262;1;19.830;1602.443;0:26:42
149;258;2;20.052;1622.495;0:27:02
150;267;2;21.688;1644.183;0:27:24
151;255;8;23.597;1667.78;0:27:47
152;269;10;25.534;1693.314;0:28:13
153;252;2;20.938;1714.252;0:28:34
154;251;1;7.632;1721.884;0:28:41
155;263;3;21.629;1743.513;0:29:03
156;264;5;23.397;1766.91;0:29:26
157;265;3;22.349;1789.259;0:29:49
158;280;9;26.495;1815.754;0:30:15
159;289;3;24.746;1840.5;0:30:40
160;290;8;29.566;1870.066;0:31:10
161;284;4;26.703;1896.769;0:31:36
162;271;3;11.119;1907.888;0:31:47
163;269;3;11.113;1919.001;0:31:59
164;270;3;26.113;1945.114;0:32:25
165;277;2;25.962;1971.076;0:32:51
166;278;1;27.882;1998.958;0:33:18
167;279;5;30.160;2029.118;0:33:49
168;276;1;11.034;2040.152;0:34:00
169;288;4;28.138;2068.29;0:34:28
170;282;4;27.920;2096.21;0:34:56
171;284;1;26.829;2123.039;0:35:23
172;299;5;30.394;2153.433;0:35:53
173;305;4;32.415;2185.848;0:36:25
174;314;4;31.531;2217.379;0:36:57
175;321;14;38.722;2256.101;0:37:36
176;320;5;15.981;2272.082;0:37:52
177;314;7;34.869;2306.951;0:38:26
178;296;2;13.544;2320.495;0:38:40
179;283;9;34.961;2355.456;0:39:15
180;280;6;14.565;2370.021;0:39:30
181;281;6;31.800;2401.821;0:40:01
182;283;4;31.692;2433.513;0:40:33
183;280;19;21.543;2455.056;0:40:55
184;273;3;30.074;2485.13;0:41:25
185;259;2;28.044;2513.174;0:41:53
186;257;2;11.140;2524.314;0:42:04
187;267;2;28.004;2552.318;0:42:32
188;268;20;38.632;2590.95;0:43:10
189;269;18;37.158;2628.108;0:43:48
190;278;1;29.321;2657.429;0:44:17
191;285;3;32.980;2690.409;0:44:50
192;272;10;16.892;2707.301;0:45:07
193;271;3;12.793;2720.094;0:45:20
194;278;2;30.965;2751.059;0:45:51
195;284;1;31.425;2782.484;0:46:22
196;281;3;13.212;2795.696;0:46:35
197;295;10;36.325;2832.021;0:47:12
198;304;1;32.378;2864.399;0:47:44
199;291;19;22.387;2886.786;0:48:06
200;298;5;35.335;2922.121;0:48:42
201;306;11;39.199;2961.32;0:49:21
202;315;12;40.563;3001.883;0:50:01
203;316;4;37.696;3039.579;0:50:39
204;317;15;43.205;3082.784;0:51:22
205;316;16;22.060;3104.844;0:51:44
206;323;11;41.260;3146.104;0:52:26
207;322;24;48.310;3194.414;0:53:14
208;330;4;37.327;3231.741;0:53:51
209;329;1;14.358;3246.099;0:54:06
210;328;5;16.158;3262.257;0:54:22
211;322;3;15.015;3277.272;0:54:37
212;321;1;13.827;3291.099;0:54:51
213;322;4;39.366;3330.465;0:55:30
214;307;3;36.866;3367.331;0:56:07
215;305;7;37.390;3404.721;0:56:44
216;304;5;14.587;3419.308;0:56:59
217;311;5;37.286;3456.594;0:57:36
218;311;24;45.504;3502.098;0:58:22
219;312;5;36.839;3538.937;0:58:58
220;311;2;35.041;3573.978;0:59:33
221;304;14;40.532;3614.51;1:00:14
222;302;5;35.898;3650.408;1:00:50
223;303;9;37.277;3687.685;1:01:27
224;304;1;34.268;3721.953;1:02:01
225;305;4;37.613;3759.566;1:02:39
226;315;1;34.876;3794.442;1:03:14
227;317;2;36.163;3830.605;1:03:50
228;308;2;36.145;3866.75;1:04:26
229;307;5;15.601;3882.351;1:04:42
230;303;2;35.018;3917.369;1:05:17
231;310;1;36.156;3953.525;1:05:53
232;316;6;37.098;3990.623;1:06:30
233;301;4;15.162;4005.785;1:06:45
234;313;5;38.031;4043.816;1:07:23
235;322;2;38.349;4082.165;1:08:02
236;330;13;44.739;4126.904;1:08:46
237;339;6;41.559;4168.463;1:09:28
238;353;14;48.545;4217.008;1:10:17
239;354;1;40.682;4257.69;1:10:57
240;355;13;47.835;4305.525;1:11:45
241;371;2;42.945;4348.47;1:12:28
242;369;6;19.835;4368.305;1:12:48
243;367;1;16.522;4384.827;1:13:04
244;369;3;43.374;4428.201;1:13:48
245;368;8;20.480;4448.681;1:14:08
246;365;2;17.249;4465.93;1:14:25
247;366;1;42.808;4508.738;1:15:08
248;367;2;43.693;4552.431;1:15:52
249;368;8;47.572;4600.003;1:16:40
250;369;10;49.627;4649.63;1:17:29
251;370;20;55.394;4705.024;1:18:25
252;384;4;49.072;4754.096;1:19:14
253;385;3;48.781;4802.877;1:20:02
254;384;10;24.102;4826.979;1:20:26
255;374;10;50.971;4877.95;1:21:17
256;367;1;45.365;4923.315;1:22:03
257;368;4;47.628;4970.943;1:22:50
258;375;38;69.045;5039.988;1:23:59
259;390;34;69.189;5109.177;1:25:09
260;391;3;51.413;5160.59;1:26:00
261;393;2;52.049;5212.639;1:26:52
262;394;4;52.993;5265.632;1:27:45
263;379;2;20.475;5286.107;1:28:06
264;386;3;53.146;5339.253;1:28:59
265;385;7;23.932;5363.185;1:29:23
266;387;5;54.606;5417.791;1:30:17
267;385;3;21.390;5439.181;1:30:39
268;393;1;54.049;5493.23;1:31:33
269;392;1;20.882;5514.112;1:31:54
270;394;23;66.554;5580.666;1:33:00
271;392;8;24.960;5605.626;1:33:25
272;391;4;22.047;5627.673;1:33:47
273;392;1;54.118;5681.791;1:34:41
274;389;1;20.058;5701.849;1:35:01
275;387;1;19.229;5721.078;1:35:21
276;388;6;56.376;5777.454;1:36:17
277;389;1;54.482;5831.936;1:37:11
278;388;9;23.692;5855.628;1:37:35
279;387;1;18.407;5874.035;1:37:54
280;396;2;54.904;5928.939;1:38:48
281;382;3;55.470;5984.409;1:39:44
282;375;14;61.002;6045.411;1:40:45
283;383;1;53.424;6098.835;1:41:38
284;370;7;21.627;6120.462;1:42:00
285;369;7;56.253;6176.715;1:42:56
286;379;1;53.271;6229.986;1:43:49
287;372;6;55.750;6285.736;1:44:45
288;358;2;53.872;6339.608;1:45:39
289;344;3;18.267;6357.875;1:45:57
290;342;7;19.948;6377.823;1:46:17
291;343;3;53.353;6431.176;1:47:11
292;344;2;53.194;6484.37;1:48:04
293;353;2;54.033;6538.403;1:48:58
294;354;1;56.166;6594.569;1:49:54
295;356;11;61.020;6655.589;1:50:55
296;355;2;57.104;6712.693;1:51:52
297;354;2;18.789;6731.482;1:52:11
298;364;12;62.633;6794.115;1:53:14
299;365;10;62.315;6856.43;1:54:16
300;364;7;22.555;6878.985;1:54:38
