ITERATION;LEN(HYP);SAMPLENR;RUNTIME(sample);RUNTIME(total)s;RUNTIME(total)
171;375;3;16.946;1970.101;0:32:50
172;383;4;36.324;2006.425;0:33:26
173;381;11;38.370;2044.795;0:34:04
174;387;3;36.224;2081.019;0:34:41
175;381;15;42.880;2123.899;0:35:23
176;374;14;39.621;2163.52;0:36:03
177;365;2;31.302;2194.822;0:36:34
178;366;7;36.496;2231.318;0:37:11
179;375;4;33.153;2264.471;0:37:44
180;377;20;42.693;2307.164;0:38:27
181;378;2;35.087;2342.251;0:39:02
182;379;5;34.967;2377.218;0:39:37
183;378;24;49.140;2426.358;0:40:26
184;379;8;36.774;2463.132;0:41:03
185;380;15;44.093;2507.225;0:41:47
186;381;1;36.230;2543.455;0:42:23
187;398;2;35.497;2578.952;0:42:58
188;396;6;21.119;2600.071;0:43:20
189;405;3;37.351;2637.422;0:43:57
190;403;13;25.851;2663.273;0:44:23
191;386;3;37.457;2700.73;0:45:00
192;395;15;44.539;2745.269;0:45:45
193;403;7;42.436;2787.705;0:46:27
194;404;11;44.190;2831.895;0:47:11
195;413;16;48.287;2880.182;0:48:00
196;414;19;50.971;2931.153;0:48:51
197;413;1;20.425;2951.578;0:49:11
198;406;2;40.039;2991.617;0:49:51
199;416;2;42.366;3033.983;0:50:33
200;414;6;43.004;3076.987;0:51:16
201;415;3;43.336;3120.323;0:52:00
202;411;6;42.239;3162.562;0:52:42
203;413;1;40.317;3202.879;0:53:22
204;413;3;43.310;3246.189;0:54:06
205;412;5;22.958;3269.147;0:54:29
206;421;4;43.191;3312.338;0:55:12
207;423;6;45.198;3357.536;0:55:57
208;409;2;21.720;3379.256;0:56:19
209;398;4;22.516;3401.772;0:56:41
210;404;7;47.254;3449.026;0:57:29
211;412;6;48.285;3497.311;0:58:17
212;413;11;53.102;3550.413;0:59:10
213;427;4;48.862;3599.275;0:59:59
214;426;13;54.253;3653.528;1:00:53
215;438;8;51.662;3705.19;1:01:45
216;447;13;54.063;3759.253;1:02:39
217;431;9;28.610;3787.863;1:03:07
218;432;6;50.366;3838.229;1:03:58
219;441;11;54.226;3892.455;1:04:52
220;457;8;54.133;3946.588;1:05:46
221;456;5;27.662;3974.25;1:06:14
222;448;5;27.288;4001.538;1:06:41
223;446;2;25.242;4026.78;1:07:06
224;432;1;24.236;4051.016;1:07:31
225;449;1;52.093;4103.109;1:08:23
226;456;1;53.797;4156.906;1:09:16
227;465;5;60.491;4217.397;1:10:17
228;450;7;30.431;4247.828;1:10:47
229;451;11;64.524;4312.352;1:11:52
230;437;3;27.170;4339.522;1:12:19
231;436;9;30.512;4370.034;1:12:50
232;437;5;59.614;4429.648;1:13:49
233;446;27;71.732;4501.38;1:15:01
234;455;2;56.706;4558.086;1:15:58
235;449;5;60.907;4618.993;1:16:58
236;456;15;66.587;4685.58;1:18:05
237;462;1;60.577;4746.157;1:19:06
238;460;9;62.922;4809.079;1:20:09
239;469;3;58.994;4868.073;1:21:08
240;467;5;60.646;4928.719;1:22:08
241;477;3;61.581;4990.3;1:23:10
242;475;1;28.006;5018.306;1:23:38
243;467;4;58.959;5077.265;1:24:37
244;466;2;57.173;5134.438;1:25:34
245;463;3;27.522;5161.96;1:26:01
246;465;4;60.342;5222.302;1:27:02
247;472;2;59.892;5282.194;1:28:02
248;471;6;30.385;5312.579;1:28:32
249;473;12;65.549;5378.128;1:29:38
250;470;3;28.668;5406.796;1:30:06
251;469;15;35.996;5442.792;1:30:42
252;461;8;30.929;5473.721;1:31:13
253;470;4;60.190;5533.911;1:32:13
254;463;1;61.410;5595.321;1:33:15
255;473;22;73.197;5668.518;1:34:28
256;480;9;65.711;5734.229;1:35:34
257;489;7;65.850;5800.079;1:36:40
258;499;2;66.667;5866.746;1:37:46
259;483;1;28.840;5895.586;1:38:15
260;489;5;69.052;5964.638;1:39:24
261;487;3;30.114;5994.752;1:39:54
262;480;1;63.275;6058.027;1:40:58
263;479;6;31.346;6089.373;1:41:29
264;488;7;67.157;6156.53;1:42:36
265;490;17;76.544;6233.074;1:43:53
266;483;23;77.974;6311.048;1:45:11
267;485;5;66.411;6377.459;1:46:17
268;484;7;31.908;6409.367;1:46:49
269;485;1;65.558;6474.925;1:47:54
270;484;11;34.655;6509.58;1:48:29
271;483;7;31.244;6540.824;1:49:00
272;466;1;26.809;6567.633;1:49:27
273;464;8;30.888;6598.521;1:49:58
274;465;1;65.301;6663.822;1:51:03
275;471;6;66.636;6730.458;1:52:10
276;469;18;38.046;6768.504;1:52:48
277;483;10;72.146;6840.65;1:54:00
278;470;3;28.660;6869.31;1:54:29
279;464;43;94.627;6963.937;1:56:03
280;473;5;67.744;7031.681;1:57:11
281;471;1;27.703;7059.384;1:57:39
282;468;12;34.315;7093.699;1:58:13
283;477;7;68.759;7162.458;1:59:22
284;487;1;68.993;7231.451;2:00:31
285;487;1;66.636;7298.087;2:01:38
286;487;4;70.730;7368.817;2:02:48
287;489;3;67.571;7436.388;2:03:56
288;505;6;71.375;7507.763;2:05:07
289;497;8;72.957;7580.72;2:06:20
290;498;4;73.598;7654.318;2:07:34
291;497;7;32.849;7687.167;2:08:07
292;499;5;71.905;7759.072;2:09:19
293;496;2;29.952;7789.024;2:09:49
294;482;1;28.605;7817.629;2:10:17
295;482;1;72.330;7889.959;2:11:29
296;481;1;27.889;7917.848;2:11:57
297;480;12;35.506;7953.354;2:12:33
298;465;3;28.035;7981.389;2:13:01
299;467;30;88.159;8069.548;2:14:29
300;484;4;73.710;8143.258;2:15:43
