ITERATION;LEN(HYP);SAMPLENR;RUNTIME(sample);RUNTIME(total)s;RUNTIME(total)
72;215;7;12.302;368.332;0:06:08
73;224;10;14.062;382.394;0:06:22
74;220;7;13.115;395.509;0:06:35
75;232;6;13.020;408.529;0:06:48
76;215;1;10.477;419.006;0:06:59
77;198;27;21.799;440.805;0:07:20
78;195;2;5.136;445.941;0:07:25
79;202;3;10.909;456.85;0:07:36
80;182;3;11.099;467.949;0:07:47
81;179;9;13.196;481.145;0:08:01
82;177;2;4.745;485.89;0:08:05
83;175;1;4.420;490.31;0:08:10
84;175;2;9.390;499.7;0:08:19
85;169;1;9.111;508.811;0:08:28
86;172;7;11.753;520.564;0:08:40
87;168;1;4.223;524.787;0:08:44
88;177;3;10.071;534.858;0:08:54
89;186;6;12.125;546.983;0:09:06
90;178;7;11.773;558.756;0:09:18
91;193;6;11.992;570.748;0:09:30
92;192;10;8.668;579.416;0:09:39
93;179;1;9.779;589.195;0:09:49
94;178;2;4.692;593.887;0:09:53
95;177;2;4.701;598.588;0:09:58
96;176;8;7.303;605.891;0:10:05
97;177;12;14.902;620.793;0:10:20
98;174;10;8.078;628.871;0:10:28
99;154;1;3.751;632.622;0:10:32
100;152;1;3.651;636.273;0:10:36
101;158;4;11.403;647.676;0:10:47
102;156;9;6.947;654.623;0:10:54
103;165;7;12.611;667.234;0:11:07
104;172;6;13.026;680.26;0:11:20
105;171;2;4.837;685.097;0:11:25
106;187;5;13.083;698.18;0:11:38
107;166;9;8.151;706.331;0:11:46
108;181;1;11.853;718.184;0:11:58
109;172;1;11.873;730.057;0:12:10
110;173;3;12.389;742.446;0:12:22
111;179;4;13.440;755.886;0:12:35
112;178;6;7.085;762.971;0:12:42
113;186;3;12.961;775.932;0:12:55
114;184;10;8.557;784.489;0:13:04
115;204;3;13.598;798.087;0:13:18
116;185;2;4.975;803.062;0:13:23
117;192;6;14.780;817.842;0:13:37
118;191;21;14.032;831.874;0:13:51
119;206;16;20.802;852.676;0:14:12
120;200;4;15.272;867.948;0:14:27
121;199;1;5.026;872.974;0:14:32
122;205;16;20.125;893.099;0:14:53
123;213;9;17.169;910.268;0:15:10
124;195;12;10.053;920.321;0:15:20
125;195;1;13.891;934.212;0:15:34
126;207;10;18.131;952.343;0:15:52
127;207;3;15.219;967.562;0:16:07
128;214;1;14.838;982.4;0:16:22
129;192;1;13.877;996.277;0:16:36
130;193;3;14.473;1010.75;0:16:50
131;208;1;14.392;1025.142;0:17:05
132;209;4;16.413;1041.555;0:17:21
133;229;17;23.139;1064.694;0:17:44
134;223;3;7.172;1071.866;0:17:51
135;230;2;17.243;1089.109;0:18:09
136;232;3;18.603;1107.712;0:18:27
137;239;3;20.264;1127.976;0:18:47
138;247;10;23.456;1151.432;0:19:11
139;239;7;20.927;1172.359;0:19:32
140;240;2;18.677;1191.036;0:19:51
141;241;1;18.981;1210.017;0:20:10
142;248;4;19.993;1230.01;0:20:30
143;234;3;19.566;1249.576;0:20:49
144;214;4;8.618;1258.194;0:20:58
145;222;6;21.356;1279.55;0:21:19
146;221;6;20.308;1299.858;0:21:39
147;230;21;28.172;1328.03;0:22:08
148;222;6;9.292;1337.322;0:22:17
149;224;3;20.080;1357.402;0:22:37
150;208;3;19.012;1376.414;0:22:56
151;207;8;9.528;1385.942;0:23:05
152;205;8;9.349;1395.291;0:23:15
153;192;1;6.031;1401.322;0:23:21
154;193;5;18.219;1419.541;0:23:39
155;206;7;20.807;1440.348;0:24:00
156;219;4;20.432;1460.78;0:24:20
157;219;2;19.682;1480.462;0:24:40
158;213;1;6.982;1487.444;0:24:47
159;220;2;19.440;1506.884;0:25:06
160;221;6;21.785;1528.669;0:25:28
161;219;11;11.940;1540.609;0:25:40
162;212;9;23.833;1564.442;0:26:04
163;232;15;26.719;1591.161;0:26:31
164;230;7;23.391;1614.552;0:26:54
165;231;1;20.549;1635.101;0:27:15
166;232;1;20.428;1655.529;0:27:35
167;239;3;23.811;1679.34;0:27:59
168;238;5;10.322;1689.662;0:28:09
169;240;1;20.937;1710.599;0:28:30
170;241;27;35.062;1745.661;0:29:05
171;222;2;8.540;1754.201;0:29:14
172;229;2;22.143;1776.344;0:29:36
173;236;12;29.609;1805.953;0:30:05
174;230;8;12.222;1818.175;0:30:18
175;223;3;23.603;1841.778;0:30:41
176;232;1;22.590;1864.368;0:31:04
177;233;11;27.872;1892.24;0:31:32
178;253;5;26.897;1919.137;0:31:59
179;254;7;29.905;1949.042;0:32:29
180;254;1;26.722;1975.764;0:32:55
181;253;5;12.457;1988.221;0:33:08
182;254;1;26.273;2014.494;0:33:34
183;255;9;32.972;2047.466;0:34:07
184;267;1;27.445;2074.911;0:34:34
185;264;2;28.071;2102.982;0:35:02
186;265;15;34.733;2137.715;0:35:37
187;279;10;33.152;2170.867;0:36:10
188;278;5;30.527;2201.394;0:36:41
189;286;1;28.584;2229.978;0:37:09
190;285;2;11.673;2241.651;0:37:21
191;270;3;12.201;2253.852;0:37:33
192;284;3;30.716;2284.568;0:38:04
193;293;6;33.007;2317.575;0:38:37
194;291;3;12.835;2330.41;0:38:50
195;276;1;29.516;2359.926;0:39:19
196;286;1;30.528;2390.454;0:39:50
197;287;7;32.873;2423.327;0:40:23
198;288;11;36.637;2459.964;0:40:59
199;289;6;34.650;2494.614;0:41:34
200;288;1;11.975;2506.589;0:41:46
