ITERATION;LEN(HYP);SAMPLENR;RUNTIME(sample);RUNTIME(total)s;RUNTIME(total)
86;201;3;10.054;384.282;0:06:24
87;200;2;10.241;394.523;0:06:34
88;201;1;9.185;403.708;0:06:43
89;186;2;9.557;413.265;0:06:53
90;200;1;9.222;422.487;0:07:02
91;201;4;10.789;433.276;0:07:13
92;197;6;6.204;439.48;0:07:19
93;206;3;10.624;450.104;0:07:30
94;212;1;9.923;460.027;0:07:40
95;211;7;13.269;473.296;0:07:53
96;212;3;11.200;484.496;0:08:04
97;203;4;11.524;496.02;0:08:16
98;202;1;3.742;499.762;0:08:19
99;210;3;10.871;510.633;0:08:30
100;193;15;16.805;527.438;0:08:47
101;200;6;11.005;538.443;0:08:58
102;220;3;11.240;549.683;0:09:09
103;221;3;11.919;561.602;0:09:21
104;230;4;13.413;575.015;0:09:35
105;223;3;11.939;586.954;0:09:46
106;232;5;14.377;601.331;0:10:01
107;231;3;13.008;614.339;0:10:14
108;238;2;13.334;627.673;0:10:27
109;232;2;11.882;639.555;0:10:39
110;223;5;14.113;653.668;0:10:53
111;219;2;12.695;666.363;0:11:06
112;226;1;10.911;677.274;0:11:17
113;235;1;13.574;690.848;0:11:30
114;236;3;13.025;703.873;0:11:43
115;234;27;19.402;723.275;0:12:03
116;234;5;14.745;738.02;0:12:18
117;233;3;6.417;744.437;0:12:24
118;224;18;22.634;767.071;0:12:47
119;225;10;17.943;785.014;0:13:05
120;239;17;22.357;807.371;0:13:27
121;240;1;13.907;821.278;0:13:41
122;248;16;22.959;844.237;0:14:04
123;257;11;19.235;863.472;0:14:23
124;266;2;15.471;878.943;0:14:38
125;275;11;20.949;899.892;0:14:59
126;262;48;34.224;934.116;0:15:34
127;250;2;17.586;951.702;0:15:51
128;250;26;29.311;981.013;0:16:21
129;251;8;19.912;1000.925;0:16:40
130;250;5;9.230;1010.155;0:16:50
131;266;1;16.363;1026.518;0:17:06
132;264;1;7.373;1033.891;0:17:13
133;255;12;23.766;1057.657;0:17:37
134;256;1;17.138;1074.795;0:17:54
135;268;7;21.074;1095.869;0:18:15
136;269;9;21.080;1116.949;0:18:36
137;269;5;19.312;1136.261;0:18:56
138;278;14;24.494;1160.755;0:19:20
139;262;6;10.598;1171.353;0:19:31
140;271;4;19.163;1190.516;0:19:50
141;271;1;18.339;1208.855;0:20:08
142;278;7;22.304;1231.159;0:20:31
143;279;4;21.293;1252.452;0:20:52
144;273;20;29.794;1282.246;0:21:22
145;273;6;23.907;1306.153;0:21:46
146;279;2;19.766;1325.919;0:22:05
147;294;2;23.207;1349.126;0:22:29
148;295;1;23.213;1372.339;0:22:52
149;295;14;28.879;1401.218;0:23:21
150;286;1;22.007;1423.225;0:23:43
151;273;10;26.790;1450.015;0:24:10
152;271;5;11.395;1461.41;0:24:21
153;270;11;14.331;1475.741;0:24:35
154;279;2;20.905;1496.646;0:24:56
155;288;2;22.708;1519.354;0:25:19
156;294;5;25.183;1544.537;0:25:44
157;296;9;28.075;1572.612;0:26:12
158;305;15;33.503;1606.115;0:26:46
159;304;4;12.286;1618.401;0:26:58
160;305;6;25.590;1643.991;0:27:23
161;304;3;12.062;1656.053;0:27:36
162;313;3;27.787;1683.84;0:28:03
163;329;6;27.450;1711.29;0:28:31
164;345;1;29.017;1740.307;0:29:00
165;344;15;20.959;1761.266;0:29:21
166;344;10;33.029;1794.295;0:29:54
167;341;7;15.564;1809.859;0:30:09
168;334;4;27.801;1837.66;0:30:37
169;332;5;13.713;1851.373;0:30:51
170;333;12;31.237;1882.61;0:31:22
171;331;9;15.785;1898.395;0:31:38
172;340;4;26.633;1925.028;0:32:05
173;349;1;28.876;1953.904;0:32:33
174;359;9;34.011;1987.915;0:33:07
175;368;13;38.052;2025.967;0:33:45
176;369;11;34.532;2060.499;0:34:20
177;375;10;34.530;2095.029;0:34:55
178;368;1;32.120;2127.149;0:35:27
179;359;8;32.971;2160.12;0:36:00
180;357;2;13.433;2173.553;0:36:13
181;359;3;28.367;2201.92;0:36:41
182;340;8;16.753;2218.673;0:36:58
183;348;12;36.158;2254.831;0:37:34
184;334;13;19.307;2274.138;0:37:54
185;325;1;27.231;2301.369;0:38:21
186;340;4;29.472;2330.841;0:38:50
187;342;5;34.653;2365.494;0:39:25
188;337;4;14.066;2379.56;0:39:39
189;322;5;13.837;2393.397;0:39:53
190;331;3;32.654;2426.051;0:40:26
191;317;8;16.214;2442.265;0:40:42
192;302;13;36.592;2478.857;0:41:18
193;301;14;18.038;2496.895;0:41:36
194;293;22;40.690;2537.585;0:42:17
195;308;1;26.872;2564.457;0:42:44
196;317;1;28.387;2592.844;0:43:12
197;319;1;33.199;2626.043;0:43:46
198;334;6;37.883;2663.926;0:44:23
199;343;7;39.633;2703.559;0:45:03
200;349;7;38.621;2742.18;0:45:42
201;358;1;37.892;2780.072;0:46:20
202;365;3;40.030;2820.102;0:47:00
203;366;8;45.225;2865.327;0:47:45
204;375;1;37.091;2902.418;0:48:22
205;373;1;16.603;2919.021;0:48:39
206;359;1;16.481;2935.502;0:48:55
207;361;11;45.338;2980.84;0:49:40
208;360;4;17.779;2998.619;0:49:58
209;351;2;36.916;3035.535;0:50:35
210;358;2;36.957;3072.492;0:51:12
211;355;6;18.454;3090.946;0:51:30
212;343;3;15.781;3106.727;0:51:46
213;358;4;43.818;3150.545;0:52:30
214;366;3;41.201;3191.746;0:53:11
215;367;3;43.972;3235.718;0:53:55
216;369;4;40.666;3276.384;0:54:36
217;368;1;16.443;3292.827;0:54:52
218;369;5;45.636;3338.463;0:55:38
219;371;1;38.444;3376.907;0:56:16
220;386;10;45.842;3422.749;0:57:02
221;371;3;18.055;3440.804;0:57:20
222;379;1;40.863;3481.667;0:58:01
223;378;1;16.683;3498.35;0:58:18
224;376;12;23.944;3522.294;0:58:42
225;385;20;59.231;3581.525;0:59:41
226;383;3;45.375;3626.9;1:00:26
227;398;6;45.441;3672.341;1:01:12
228;399;8;52.713;3725.054;1:02:05
229;390;3;49.194;3774.248;1:02:54
230;405;1;43.502;3817.75;1:03:37
231;394;1;17.993;3835.743;1:03:55
232;403;10;50.343;3886.086;1:04:46
233;413;1;49.186;3935.272;1:05:35
234;403;1;47.721;3982.993;1:06:22
235;400;8;23.076;4006.069;1:06:46
236;409;3;46.269;4052.338;1:07:32
237;418;2;47.187;4099.525;1:08:19
238;427;4;49.906;4149.431;1:09:09
239;436;18;65.837;4215.268;1:10:15
240;443;1;50.224;4265.492;1:11:05
241;437;2;50.438;4315.93;1:11:55
242;436;18;33.106;4349.036;1:12:29
243;444;6;53.977;4403.013;1:13:23
244;432;6;53.064;4456.077;1:14:16
245;441;2;53.788;4509.865;1:15:09
246;427;1;21.511;4531.376;1:15:31
247;433;13;62.411;4593.787;1:16:33
248;420;5;24.156;4617.943;1:16:57
249;418;3;22.340;4640.283;1:17:20
250;401;5;23.115;4663.398;1:17:43
251;402;1;53.845;4717.243;1:18:37
252;401;6;23.313;4740.556;1:19:00
253;387;1;18.921;4759.477;1:19:19
254;396;5;57.217;4816.694;1:20:16
255;396;3;57.562;4874.256;1:21:14
256;393;3;20.633;4894.889;1:21:34
257;400;2;51.406;4946.295;1:22:26
258;392;13;27.138;4973.433;1:22:53
259;391;1;19.282;4992.715;1:23:12
260;378;6;21.998;5014.713;1:23:34
261;380;16;65.526;5080.239;1:24:40
262;378;8;23.792;5104.031;1:25:04
263;375;5;21.036;5125.067;1:25:25
264;374;1;17.884;5142.951;1:25:42
265;380;2;52.901;5195.852;1:26:35
266;389;5;58.524;5254.376;1:27:34
267;390;3;52.324;5306.7;1:28:26
268;391;2;53.296;5359.996;1:29:19
269;397;8;57.582;5417.578;1:30:17
270;395;4;21.937;5439.515;1:30:39
271;392;6;22.819;5462.334;1:31:02
272;399;7;61.098;5523.432;1:32:03
273;398;2;20.308;5543.74;1:32:23
274;389;1;50.546;5594.286;1:33:14
275;404;1;51.521;5645.807;1:34:05
276;411;3;54.298;5700.105;1:35:00
277;417;8;58.473;5758.578;1:35:58
278;416;1;20.626;5779.204;1:36:19
279;425;16;66.347;5845.551;1:37:25
280;424;1;60.690;5906.241;1:38:26
281;423;7;24.723;5930.964;1:38:50
282;430;2;56.701;5987.665;1:39:47
283;417;2;21.984;6009.649;1:40:09
284;409;5;23.609;6033.258;1:40:33
285;418;1;57.825;6091.083;1:41:31
286;416;5;23.877;6114.96;1:41:54
287;417;4;58.228;6173.188;1:42:53
288;403;1;20.658;6193.846;1:43:13
289;405;3;63.519;6257.365;1:44:17
290;413;5;65.330;6322.695;1:45:22
291;421;14;71.450;6394.145;1:46:34
292;422;2;61.388;6455.533;1:47:35
293;423;8;65.160;6520.693;1:48:40
294;433;7;69.631;6590.324;1:49:50
295;434;6;65.424;6655.748;1:50:55
296;431;8;28.341;6684.089;1:51:24
297;440;9;73.158;6757.247;1:52:37
298;448;1;69.381;6826.628;1:53:46
299;448;8;73.147;6899.775;1:54:59
300;447;4;26.138;6925.913;1:55:25
