ITERATION;LEN(HYP);SAMPLENR;RUNTIME(sample);RUNTIME(total)s;RUNTIME(total)
84;134;3;7.160;347.952;0:05:47
85;135;1;6.173;354.125;0:05:54
86;136;3;7.599;361.724;0:06:01
87;145;1;7.070;368.794;0:06:08
88;151;4;9.056;377.85;0:06:17
89;151;5;9.793;387.643;0:06:27
90;152;1;7.769;395.412;0:06:35
91;154;2;8.924;404.336;0:06:44
92;176;2;9.844;414.18;0:06:54
93;185;2;10.598;424.778;0:07:04
94;184;2;4.713;429.491;0:07:09
95;165;5;11.218;440.709;0:07:20
96;166;2;9.729;450.438;0:07:30
97;165;3;4.795;455.233;0:07:35
98;152;1;8.477;463.71;0:07:43
99;149;1;3.028;466.738;0:07:46
100;159;1;8.765;475.503;0:07:55
101;143;1;3.028;478.531;0:07:58
102;144;2;9.528;488.059;0:08:08
103;146;1;9.248;497.307;0:08:17
104;144;1;8.850;506.157;0:08:26
105;141;1;3.170;509.327;0:08:29
106;141;2;8.445;517.772;0:08:37
107;139;1;8.112;525.884;0:08:45
108;146;2;8.733;534.617;0:08:54
109;146;5;10.609;545.226;0:09:05
110;154;1;8.799;554.025;0:09:14
111;155;1;9.416;563.441;0:09:23
112;156;2;10.441;573.882;0:09:33
113;163;3;11.661;585.543;0:09:45
114;175;4;12.403;597.946;0:09:57
115;176;16;18.961;616.907;0:10:16
116;191;4;13.360;630.267;0:10:30
117;191;5;14.676;644.943;0:10:44
118;201;1;12.570;657.513;0:10:57
119;202;1;13.393;670.906;0:11:10
120;201;1;13.274;684.18;0:11:24
121;213;2;14.338;698.518;0:11:38
122;229;5;15.976;714.494;0:11:54
123;244;1;14.501;728.995;0:12:08
124;245;7;19.507;748.502;0:12:28
125;252;4;18.562;767.064;0:12:47
126;232;5;8.762;775.826;0:12:55
127;239;8;21.548;797.374;0:13:17
128;248;5;18.926;816.3;0:13:36
129;240;1;7.331;823.631;0:13:43
130;236;6;20.695;844.326;0:14:04
131;234;2;7.734;852.06;0:14:12
132;236;4;19.730;871.79;0:14:31
133;234;1;7.045;878.835;0:14:38
134;233;5;9.145;887.98;0:14:47
135;245;3;20.164;908.144;0:15:08
136;252;1;20.214;928.358;0:15:28
137;258;1;19.101;947.459;0:15:47
138;243;8;11.321;958.78;0:15:58
139;244;1;21.184;979.964;0:16:19
140;242;1;18.727;998.691;0:16:38
141;235;4;19.603;1018.294;0:16:58
142;224;1;6.905;1025.199;0:17:05
143;241;1;18.568;1043.767;0:17:23
144;242;6;22.028;1065.795;0:17:45
145;241;11;13.142;1078.937;0:17:58
146;239;3;18.728;1097.665;0:18:17
147;241;1;17.456;1115.121;0:18:35
148;247;15;25.477;1140.598;0:19:00
149;228;1;6.792;1147.39;0:19:07
150;237;1;17.973;1165.363;0:19:25
151;236;3;7.929;1173.292;0:19:33
152;238;7;22.235;1195.527;0:19:55
153;215;7;9.598;1205.125;0:20:05
154;208;1;18.212;1223.337;0:20:23
155;215;2;20.021;1243.358;0:20:43
156;210;1;18.378;1261.736;0:21:01
157;213;1;19.440;1281.176;0:21:21
158;204;1;20.794;1301.97;0:21:41
159;203;1;6.010;1307.98;0:21:47
160;204;8;23.899;1331.879;0:22:11
161;190;1;5.688;1337.567;0:22:17
162;189;1;5.875;1343.442;0:22:23
163;204;4;20.742;1364.184;0:22:44
164;202;1;5.756;1369.94;0:22:49
165;200;1;5.468;1375.408;0:22:55
166;199;2;5.655;1381.063;0:23:01
167;206;1;19.093;1400.156;0:23:20
168;207;3;20.709;1420.865;0:23:40
169;215;5;20.277;1441.142;0:24:01
170;224;5;21.120;1462.262;0:24:22
171;209;1;6.227;1468.489;0:24:28
172;206;2;6.728;1475.217;0:24:35
173;213;1;21.291;1496.508;0:24:56
174;191;6;8.943;1505.451;0:25:05
175;192;1;20.599;1526.05;0:25:26
176;193;1;21.785;1547.835;0:25:47
177;209;1;20.099;1567.934;0:26:07
178;216;4;25.087;1593.021;0:26:33
179;209;1;20.975;1613.996;0:26:53
180;208;1;6.998;1620.994;0:27:00
181;204;1;21.222;1642.216;0:27:22
182;205;1;21.347;1663.563;0:27:43
183;206;2;24.728;1688.291;0:28:08
184;205;4;9.339;1697.63;0:28:17
185;214;6;24.476;1722.106;0:28:42
186;215;1;22.407;1744.513;0:29:04
187;231;1;23.619;1768.132;0:29:28
188;238;11;29.920;1798.052;0:29:58
189;239;4;28.923;1826.975;0:30:26
190;238;5;27.375;1854.35;0:30:54
191;239;3;28.873;1883.223;0:31:23
192;233;3;10.424;1893.647;0:31:33
193;230;5;11.449;1905.096;0:31:45
194;232;1;24.994;1930.09;0:32:10
195;230;2;9.709;1939.799;0:32:19
196;237;3;29.565;1969.364;0:32:49
197;246;2;27.213;1996.577;0:33:16
198;239;2;27.345;2023.922;0:33:43
199;246;8;33.536;2057.458;0:34:17
200;246;9;32.689;2090.147;0:34:50
