ITERATION;LEN(HYP);SAMPLENR;RUNTIME(sample);RUNTIME(total)s;RUNTIME(total)
137;239;12;22.680;1325.284;0:22:05
138;230;3;18.354;1343.638;0:22:23
139;239;14;23.511;1367.149;0:22:47
140;238;2;17.950;1385.099;0:23:05
141;232;1;17.526;1402.625;0:23:22
142;233;4;19.666;1422.291;0:23:42
143;239;7;20.415;1442.706;0:24:02
144;241;11;23.942;1466.648;0:24:26
145;248;3;20.446;1487.094;0:24:47
146;249;13;25.499;1512.593;0:25:12
147;250;3;21.688;1534.281;0:25:34
148;247;1;8.148;1542.429;0:25:42
149;246;7;10.929;1553.358;0:25:53
150;247;3;21.212;1574.57;0:26:14
151;257;1;20.381;1594.951;0:26:34
152;256;14;27.224;1622.175;0:27:02
153;265;1;20.453;1642.628;0:27:22
154;272;4;23.102;1665.73;0:27:45
155;273;1;21.873;1687.603;0:28:07
156;269;1;22.066;1709.669;0:28:29
157;267;4;10.862;1720.531;0:28:40
158;268;1;22.502;1743.033;0:29:03
159;282;4;25.029;1768.062;0:29:28
160;284;2;24.572;1792.634;0:29:52
161;268;10;15.148;1807.782;0:30:07
162;269;3;24.976;1832.758;0:30:32
163;268;6;12.879;1845.637;0:30:45
164;284;4;26.843;1872.48;0:31:12
165;282;1;10.611;1883.091;0:31:23
166;265;1;25.332;1908.423;0:31:48
167;258;2;24.813;1933.236;0:32:13
168;249;2;23.492;1956.728;0:32:36
169;251;6;24.910;1981.638;0:33:01
170;248;6;11.625;1993.263;0:33:13
171;236;19;31.063;2024.326;0:33:44
172;249;1;23.055;2047.381;0:34:07
173;248;1;22.827;2070.208;0:34:30
174;247;1;22.916;2093.124;0:34:53
175;256;8;25.858;2118.982;0:35:18
176;257;3;24.111;2143.093;0:35:43
177;258;3;24.869;2167.962;0:36:07
178;259;4;25.859;2193.821;0:36:33
179;259;5;26.983;2220.804;0:37:00
180;267;4;26.764;2247.568;0:37:27
181;282;3;27.385;2274.953;0:37:54
182;283;2;27.444;2302.397;0:38:22
183;285;1;28.310;2330.707;0:38:50
184;283;2;27.668;2358.375;0:39:18
185;288;5;28.831;2387.206;0:39:47
186;273;7;29.572;2416.778;0:40:16
187;253;9;13.597;2430.375;0:40:30
188;250;5;11.172;2441.547;0:40:41
189;265;27;37.793;2479.34;0:41:19
190;264;8;28.399;2507.739;0:41:47
191;263;7;11.844;2519.583;0:41:59
192;264;6;27.394;2546.977;0:42:26
193;273;4;27.835;2574.812;0:42:54
194;272;9;13.862;2588.674;0:43:08
195;273;8;30.335;2619.009;0:43:39
196;282;2;27.617;2646.626;0:44:06
197;291;3;29.205;2675.831;0:44:35
198;298;7;32.774;2708.605;0:45:08
199;288;12;17.533;2726.138;0:45:26
200;287;6;30.857;2756.995;0:45:56
