ITERATION;LEN(HYP);SAMPLENR;RUNTIME(sample);RUNTIME(total)s;RUNTIME(total)
143;333;34;59.076;2288.311;0:38:08
144;334;13;40.328;2328.639;0:38:48
145;333;8;19.012;2347.651;0:39:07
146;342;10;35.191;2382.842;0:39:42
147;357;7;33.684;2416.526;0:40:16
148;372;4;31.832;2448.358;0:40:48
149;359;1;13.454;2461.812;0:41:01
150;360;15;44.392;2506.204;0:41:46
151;360;3;35.459;2541.663;0:42:21
152;377;10;43.513;2585.176;0:43:05
153;384;1;31.936;2617.112;0:43:37
154;385;13;45.857;2662.969;0:44:22
155;374;13;28.208;2691.177;0:44:51
156;381;3;35.118;2726.295;0:45:26
157;374;7;44.133;2770.428;0:46:10
158;389;3;36.335;2806.763;0:46:46
159;373;39;58.693;2865.456;0:47:45
160;372;1;15.262;2880.718;0:48:00
161;372;1;37.118;2917.836;0:48:37
162;381;26;62.285;2980.121;0:49:40
163;380;4;19.200;2999.321;0:49:59
164;389;9;43.937;3043.258;0:50:43
165;390;9;47.436;3090.694;0:51:30
166;388;3;18.813;3109.507;0:51:49
167;394;4;39.338;3148.845;0:52:28
168;381;1;15.923;3164.768;0:52:44
169;390;6;41.795;3206.563;0:53:26
170;398;2;38.987;3245.55;0:54:05
171;391;5;42.676;3288.226;0:54:48
172;390;3;18.800;3307.026;0:55:07
173;399;9;47.703;3354.729;0:55:54
174;397;8;25.239;3379.968;0:56:19
175;399;14;52.754;3432.722;0:57:12
176;407;9;48.616;3481.338;0:58:01
177;422;2;41.742;3523.08;0:58:43
178;422;17;63.270;3586.35;0:59:46
179;439;7;53.108;3639.458;1:00:39
180;426;9;28.857;3668.315;1:01:08
181;425;2;45.038;3713.353;1:01:53
182;425;1;45.976;3759.329;1:02:39
183;440;11;54.344;3813.673;1:03:33
184;449;12;57.239;3870.912;1:04:30
185;449;5;53.158;3924.07;1:05:24
186;428;15;35.857;3959.927;1:05:59
187;429;5;49.826;4009.753;1:06:49
188;427;17;38.519;4048.272;1:07:28
189;436;1;46.654;4094.926;1:08:14
190;428;34;57.071;4151.997;1:09:11
191;424;10;30.258;4182.255;1:09:42
192;409;11;29.634;4211.889;1:10:11
193;414;3;46.696;4258.585;1:10:58
194;401;11;28.832;4287.417;1:11:27
195;402;4;47.155;4334.572;1:12:14
196;387;9;25.943;4360.515;1:12:40
197;380;29;73.407;4433.922;1:13:53
198;378;3;18.530;4452.452;1:14:12
199;377;5;20.693;4473.145;1:14:33
200;378;3;44.949;4518.094;1:15:18
