ITERATION;LEN(HYP);SAMPLENR;RUNTIME(sample);RUNTIME(total)s;RUNTIME(total)
99;318;12;29.902;1422.727;0:23:42
100;309;1;21.570;1444.297;0:24:04
101;308;2;20.930;1465.227;0:24:25
102;307;18;22.376;1487.603;0:24:47
103;295;14;28.819;1516.422;0:25:16
104;293;15;19.067;1535.489;0:25:35
105;299;16;30.468;1565.957;0:26:05
106;316;2;21.647;1587.604;0:26:27
107;325;5;24.515;1612.119;0:26:52
108;332;8;27.206;1639.325;0:27:19
109;314;15;20.740;1660.065;0:27:40
110;310;9;27.243;1687.308;0:28:07
111;315;1;20.560;1707.868;0:28:27
112;317;4;23.454;1731.322;0:28:51
113;316;11;17.350;1748.672;0:29:08
114;314;15;19.502;1768.174;0:29:28
115;313;4;11.968;1780.142;0:29:40
116;321;3;22.882;1803.024;0:30:03
117;313;13;18.152;1821.176;0:30:21
118;298;13;17.693;1838.869;0:30:38
119;298;27;39.979;1878.848;0:31:18
120;289;10;27.335;1906.183;0:31:46
121;282;5;23.141;1929.324;0:32:09
122;291;21;34.528;1963.852;0:32:43
123;278;3;10.301;1974.153;0:32:54
124;293;3;23.643;1997.796;0:33:17
125;294;32;45.061;2042.857;0:34:02
126;293;5;12.650;2055.507;0:34:15
127;293;12;32.142;2087.649;0:34:47
128;292;3;11.175;2098.824;0:34:58
129;292;3;25.375;2124.199;0:35:24
130;301;6;26.864;2151.063;0:35:51
131;310;3;25.940;2177.003;0:36:17
132;311;18;37.593;2214.596;0:36:54
133;312;1;26.792;2241.388;0:37:21
134;311;5;14.273;2255.661;0:37:35
135;294;4;27.091;2282.752;0:38:02
136;295;7;29.569;2312.321;0:38:32
137;294;9;16.143;2328.464;0:38:48
138;294;30;45.778;2374.242;0:39:34
139;294;5;27.659;2401.901;0:40:01
140;303;4;27.041;2428.942;0:40:28
141;301;2;11.490;2440.432;0:40:40
142;303;1;25.166;2465.598;0:41:05
143;296;1;25.536;2491.134;0:41:31
144;295;3;11.906;2503.04;0:41:43
145;302;6;29.505;2532.545;0:42:12
146;311;1;26.477;2559.022;0:42:39
147;310;11;19.023;2578.045;0:42:58
148;325;5;31.152;2609.197;0:43:29
149;333;1;29.418;2638.615;0:43:58
150;333;13;38.665;2677.28;0:44:37
151;327;1;30.285;2707.565;0:45:07
152;328;3;31.390;2738.955;0:45:38
153;327;9;18.881;2757.836;0:45:57
154;329;6;35.160;2792.996;0:46:32
155;330;7;35.549;2828.545;0:47:08
156;337;5;34.617;2863.162;0:47:43
157;336;15;23.980;2887.142;0:48:07
158;342;11;40.261;2927.403;0:48:47
159;341;6;17.228;2944.631;0:49:04
160;335;1;13.569;2958.2;0:49:18
161;335;11;40.119;2998.319;0:49:58
162;334;9;38.056;3036.375;0:50:36
163;341;6;35.868;3072.243;0:51:12
164;341;2;33.774;3106.017;0:51:46
165;341;13;41.851;3147.868;0:52:27
166;339;6;17.346;3165.214;0:52:45
167;340;4;34.441;3199.655;0:53:19
168;353;12;40.991;3240.646;0:54:00
169;350;12;22.069;3262.715;0:54:22
170;359;8;38.593;3301.308;0:55:01
171;376;21;50.102;3351.41;0:55:51
172;385;13;45.938;3397.348;0:56:37
173;385;9;44.241;3441.589;0:57:21
174;382;3;17.569;3459.158;0:57:39
175;389;9;42.893;3502.051;0:58:22
176;380;2;37.967;3540.018;0:59:00
177;380;7;40.799;3580.817;0:59:40
178;379;2;16.309;3597.126;0:59:57
179;379;3;37.786;3634.912;1:00:34
180;367;9;41.493;3676.405;1:01:16
181;359;26;53.534;3729.939;1:02:09
182;343;10;20.726;3750.665;1:02:30
183;343;18;46.446;3797.111;1:03:17
184;352;8;39.853;3836.964;1:03:56
185;353;18;47.968;3884.932;1:04:44
186;353;7;41.877;3926.809;1:05:26
187;353;15;47.110;3973.919;1:06:13
188;361;7;41.511;4015.43;1:06:55
189;370;8;42.389;4057.819;1:07:37
190;371;2;38.865;4096.684;1:08:16
191;378;3;41.055;4137.739;1:08:57
192;392;3;43.558;4181.297;1:09:41
193;398;9;47.499;4228.796;1:10:28
194;405;11;49.875;4278.671;1:11:18
195;396;11;49.642;4328.313;1:12:08
196;411;6;46.175;4374.488;1:12:54
197;420;21;58.622;4433.11;1:13:53
198;419;4;21.607;4454.717;1:14:14
199;419;2;44.649;4499.366;1:14:59
200;413;24;61.124;4560.49;1:16:00
