ITERATION;LEN(HYP);SAMPLENR;RUNTIME(sample);RUNTIME(total)s;RUNTIME(total)
60;177;3;9.936;336.061;0:05:36
61;178;2;9.232;345.293;0:05:45
62;179;2;8.554;353.847;0:05:53
63;180;4;10.716;364.563;0:06:04
64;160;1;3.879;368.442;0:06:08
65;159;4;6.756;375.198;0:06:15
66;158;1;8.272;383.47;0:06:23
67;173;2;8.770;392.24;0:06:32
68;193;2;10.307;402.547;0:06:42
69;213;6;16.008;418.555;0:06:58
70;214;4;14.174;432.729;0:07:12
71;215;5;14.119;446.848;0:07:26
72;217;5;14.966;461.814;0:07:41
73;215;5;9.363;471.177;0:07:51
74;203;2;11.942;483.119;0:08:03
75;204;6;17.640;500.759;0:08:20
76;211;8;18.995;519.754;0:08:39
77;209;9;13.618;533.372;0:08:53
78;223;2;14.986;548.358;0:09:08
79;220;8;12.588;560.946;0:09:20
80;218;1;5.447;566.393;0:09:26
81;217;7;11.310;577.703;0:09:37
82;216;4;14.289;591.992;0:09:51
83;215;14;25.015;617.007;0:10:17
84;216;1;11.219;628.226;0:10:28
85;225;1;11.711;639.937;0:10:39
86;232;18;30.209;670.146;0:11:10
87;231;1;13.439;683.585;0:11:23
88;224;7;20.778;704.363;0:11:44
89;233;10;21.090;725.453;0:12:05
90;226;6;18.018;743.471;0:12:23
91;232;2;14.013;757.484;0:12:37
92;233;3;14.921;772.405;0:12:52
93;235;2;14.926;787.331;0:13:07
94;237;11;23.846;811.177;0:13:31
95;233;14;19.531;830.708;0:13:50
96;239;1;14.256;844.964;0:14:04
97;238;1;15.986;860.95;0:14:20
98;239;5;17.240;878.19;0:14:38
99;238;6;11.089;889.279;0:14:49
100;247;6;20.448;909.727;0:15:09
101;245;10;22.915;932.642;0:15:32
102;244;22;27.250;959.892;0:15:59
103;260;8;20.620;980.512;0:16:20
104;254;12;24.493;1005.005;0:16:45
105;251;21;25.783;1030.788;0:17:10
106;251;3;16.208;1046.996;0:17:26
107;260;1;13.039;1060.035;0:17:40
108;269;17;30.630;1090.665;0:18:10
109;284;2;16.196;1106.861;0:18:26
110;299;1;16.090;1122.951;0:18:42
111;314;8;25.161;1148.112;0:19:08
112;307;5;22.771;1170.883;0:19:30
113;308;2;19.015;1189.898;0:19:49
114;320;8;26.489;1216.387;0:20:16
115;322;3;21.342;1237.729;0:20:37
116;307;5;23.625;1261.354;0:21:01
117;316;10;27.835;1289.189;0:21:29
118;303;2;19.927;1309.116;0:21:49
119;288;1;9.128;1318.244;0:21:58
120;289;5;22.901;1341.145;0:22:21
121;290;7;25.017;1366.162;0:22:46
122;289;3;11.001;1377.163;0:22:57
123;304;3;21.397;1398.56;0:23:18
124;304;4;26.119;1424.679;0:23:44
125;303;1;9.707;1434.386;0:23:54
126;290;2;21.000;1455.386;0:24:15
127;305;27;46.587;1501.973;0:25:01
128;305;9;28.807;1530.78;0:25:30
129;290;3;22.025;1552.805;0:25:52
130;291;34;55.259;1608.064;0:26:48
131;292;2;23.235;1631.299;0:27:11
132;289;4;12.425;1643.724;0:27:23
133;280;18;37.140;1680.864;0:28:00
134;289;3;20.824;1701.688;0:28:21
135;305;8;27.825;1729.513;0:28:49
136;304;1;9.434;1738.947;0:28:58
137;305;3;22.693;1761.64;0:29:21
138;290;3;22.640;1784.28;0:29:44
139;304;7;29.310;1813.59;0:30:13
140;303;4;12.214;1825.804;0:30:25
141;304;4;23.224;1849.028;0:30:49
142;305;6;25.803;1874.831;0:31:14
143;306;6;28.880;1903.711;0:31:43
144;292;8;17.064;1920.775;0:32:00
145;305;1;21.693;1942.468;0:32:22
146;291;2;10.343;1952.811;0:32:32
147;278;4;11.936;1964.747;0:32:44
148;280;2;22.704;1987.451;0:33:07
149;278;3;11.095;1998.546;0:33:18
150;276;12;19.785;2018.331;0:33:38
151;285;4;24.948;2043.279;0:34:03
152;294;2;23.434;2066.713;0:34:26
153;303;4;26.503;2093.216;0:34:53
154;302;13;22.488;2115.704;0:35:15
155;319;4;30.535;2146.239;0:35:46
156;320;1;28.533;2174.772;0:36:14
157;319;9;19.763;2194.535;0:36:34
158;319;18;43.368;2237.903;0:37:17
159;317;7;31.759;2269.662;0:37:49
160;315;2;11.758;2281.42;0:38:01
161;306;2;27.963;2309.383;0:38:29
162;315;2;25.430;2334.813;0:38:54
163;315;1;24.983;2359.796;0:39:19
164;330;4;28.538;2388.334;0:39:48
165;315;2;27.250;2415.584;0:40:15
166;324;8;33.702;2449.286;0:40:49
167;325;7;32.651;2481.937;0:41:21
168;324;14;24.599;2506.536;0:41:46
169;317;5;29.817;2536.353;0:42:16
170;331;32;58.412;2594.765;0:43:14
171;333;30;56.410;2651.175;0:44:11
172;334;15;45.305;2696.48;0:44:56
173;336;9;36.632;2733.112;0:45:33
174;342;12;39.727;2772.839;0:46:12
175;343;13;40.509;2813.348;0:46:53
176;323;5;33.015;2846.363;0:47:26
177;324;13;39.968;2886.331;0:48:06
178;317;3;29.887;2916.218;0:48:36
179;301;44;56.532;2972.75;0:49:32
180;286;1;10.507;2983.257;0:49:43
181;303;7;33.772;3017.029;0:50:17
182;304;5;32.898;3049.927;0:50:49
183;306;4;32.421;3082.348;0:51:22
184;300;4;34.822;3117.17;0:51:57
185;315;11;41.002;3158.172;0:52:38
186;317;1;34.736;3192.908;0:53:12
187;326;10;45.633;3238.541;0:53:58
188;318;11;43.323;3281.864;0:54:41
189;318;1;36.196;3318.06;0:55:18
190;317;20;33.084;3351.144;0:55:51
191;324;3;34.553;3385.697;0:56:25
192;325;3;35.014;3420.711;0:57:00
193;310;19;33.037;3453.748;0:57:33
194;325;7;40.592;3494.34;0:58:14
195;321;1;14.695;3509.035;0:58:29
196;327;10;43.829;3552.864;0:59:12
197;329;1;33.907;3586.771;0:59:46
198;327;6;40.219;3626.99;1:00:26
199;314;3;16.182;3643.172;1:00:43
200;313;7;19.920;3663.092;1:01:03
201;311;5;17.970;3681.062;1:01:21
202;298;3;15.331;3696.393;1:01:36
203;307;6;40.389;3736.782;1:02:16
204;308;4;41.411;3778.193;1:02:58
205;309;9;47.674;3825.867;1:03:45
206;307;23;38.489;3864.356;1:04:24
207;315;5;41.860;3906.216;1:05:06
208;314;18;32.315;3938.531;1:05:38
209;313;9;22.289;3960.82;1:06:00
210;314;5;40.392;4001.212;1:06:41
211;313;23;36.946;4038.158;1:07:18
212;314;24;58.773;4096.931;1:08:16
213;314;3;40.313;4137.244;1:08:57
214;315;2;37.373;4174.617;1:09:34
215;321;2;37.738;4212.355;1:10:12
216;322;11;48.011;4260.366;1:11:00
217;320;4;17.448;4277.814;1:11:17
218;318;3;15.794;4293.608;1:11:33
219;333;3;38.545;4332.153;1:12:12
220;331;14;27.965;4360.118;1:12:40
221;330;8;21.311;4381.429;1:13:01
222;327;5;17.811;4399.24;1:13:19
223;329;21;57.237;4456.477;1:14:16
224;337;3;38.813;4495.29;1:14:55
225;336;16;30.011;4525.301;1:15:25
226;337;1;39.223;4564.524;1:16:04
227;322;12;25.290;4589.814;1:16:29
228;331;17;54.614;4644.428;1:17:24
229;330;19;32.628;4677.056;1:17:57
230;329;21;34.950;4712.006;1:18:32
231;344;1;39.234;4751.24;1:19:11
232;343;4;44.868;4796.108;1:19:56
233;329;19;33.165;4829.273;1:20:29
234;315;24;37.908;4867.181;1:21:07
235;324;4;46.634;4913.815;1:21:53
236;326;5;47.808;4961.623;1:22:41
237;313;2;15.029;4976.652;1:22:56
238;322;21;61.712;5038.364;1:23:58
239;337;6;47.946;5086.31;1:24:46
240;338;10;55.016;5141.326;1:25:41
241;340;18;67.452;5208.778;1:26:48
242;339;5;20.696;5229.474;1:27:09
243;337;4;18.983;5248.457;1:27:28
244;346;1;45.012;5293.469;1:28:13
245;347;8;58.496;5351.965;1:29:11
246;356;21;68.062;5420.027;1:30:20
247;358;10;57.991;5478.018;1:31:18
248;345;17;34.627;5512.645;1:31:52
249;337;4;20.363;5533.008;1:32:13
250;343;1;49.542;5582.55;1:33:02
251;352;5;54.112;5636.662;1:33:56
252;350;2;18.922;5655.584;1:34:15
253;335;16;34.212;5689.796;1:34:49
254;334;1;48.968;5738.764;1:35:38
255;335;6;53.413;5792.177;1:36:32
256;336;8;56.262;5848.439;1:37:28
257;337;16;65.687;5914.126;1:38:34
258;338;7;57.087;5971.213;1:39:31
259;337;21;71.866;6043.079;1:40:43
260;334;4;20.033;6063.112;1:41:03
261;332;7;22.116;6085.228;1:41:25
262;330;1;15.559;6100.787;1:41:40
263;329;12;26.456;6127.243;1:42:07
264;337;15;62.410;6189.653;1:43:09
265;346;14;61.824;6251.477;1:44:11
266;332;5;19.966;6271.443;1:44:31
267;330;5;19.554;6290.997;1:44:50
268;330;12;63.788;6354.785;1:45:54
269;339;8;55.576;6410.361;1:46:50
270;340;1;49.113;6459.474;1:47:39
271;341;29;78.770;6538.244;1:48:58
272;326;5;20.867;6559.111;1:49:19
273;326;1;56.011;6615.122;1:50:15
274;325;6;21.437;6636.559;1:50:36
275;333;17;71.333;6707.892;1:51:47
276;334;3;54.025;6761.917;1:52:41
277;335;6;57.695;6819.612;1:53:39
278;328;12;64.655;6884.267;1:54:44
279;329;52;107.328;6991.595;1:56:31
280;328;10;27.553;7019.148;1:56:59
281;345;7;60.834;7079.982;1:57:59
282;346;4;59.782;7139.764;1:58:59
283;346;2;57.802;7197.566;1:59:57
284;345;8;26.557;7224.123;2:00:24
285;344;1;18.664;7242.787;2:00:42
286;345;12;66.367;7309.154;2:01:49
287;344;13;31.481;7340.635;2:02:20
288;343;24;43.054;7383.689;2:03:03
289;342;21;74.904;7458.593;2:04:18
290;334;3;54.982;7513.575;2:05:13
291;334;11;62.856;7576.431;2:06:16
292;335;10;62.152;7638.583;2:07:18
293;319;3;18.489;7657.072;2:07:37
294;320;6;56.638;7713.71;2:08:33
295;329;2;58.038;7771.748;2:09:31
296;338;5;58.308;7830.056;2:10:30
297;337;22;39.887;7869.943;2:11:09
298;330;2;55.453;7925.396;2:12:05
299;336;8;62.177;7987.573;2:13:07
300;337;15;70.612;8058.185;2:14:18
