ITERATION;LEN(HYP);SAMPLENR;RUNTIME(sample);RUNTIME(total)s;RUNTIME(total)
154;258;1;18.516;1269.118;0:21:09
155;259;1;21.057;1290.175;0:21:30
156;273;2;20.686;1310.861;0:21:50
157;274;2;23.374;1334.235;0:22:14
158;274;11;27.343;1361.578;0:22:41
159;275;1;23.741;1385.319;0:23:05
160;273;3;10.727;1396.046;0:23:16
161;274;5;23.254;1419.3;0:23:39
162;276;5;24.616;1443.916;0:24:03
163;277;2;22.107;1466.023;0:24:26
164;284;7;28.445;1494.468;0:24:54
165;285;3;23.835;1518.303;0:25:18
166;299;2;24.213;1542.516;0:25:42
167;300;4;27.370;1569.886;0:26:09
168;280;2;11.673;1581.559;0:26:21
169;290;3;25.727;1607.286;0:26:47
170;302;1;25.957;1633.243;0:27:13
171;303;1;27.871;1661.114;0:27:41
172;302;3;27.246;1688.36;0:28:08
173;289;13;18.483;1706.843;0:28:26
174;290;1;25.783;1732.626;0:28:52
175;298;1;27.325;1759.951;0:29:19
176;283;1;11.436;1771.387;0:29:31
177;284;7;31.322;1802.709;0:30:02
178;277;1;25.440;1828.149;0:30:28
179;284;2;28.208;1856.357;0:30:56
180;291;1;26.130;1882.487;0:31:22
181;293;2;27.510;1909.997;0:31:49
182;294;1;30.036;1940.033;0:32:20
183;306;5;31.979;1972.012;0:32:52
184;315;6;32.099;2004.111;0:33:24
185;310;4;30.819;2034.93;0:33:54
186;320;1;29.310;2064.24;0:34:24
187;327;1;32.241;2096.481;0:34:56
188;315;2;30.546;2127.027;0:35:27
189;316;5;34.303;2161.33;0:36:01
190;322;4;34.101;2195.431;0:36:35
191;308;4;15.799;2211.23;0:36:51
192;305;3;14.544;2225.774;0:37:05
193;312;1;32.981;2258.755;0:37:38
194;310;10;18.647;2277.402;0:37:57
195;307;1;13.059;2290.461;0:38:10
196;304;4;14.218;2304.679;0:38:24
197;311;3;32.298;2336.977;0:38:56
198;323;3;33.485;2370.462;0:39:30
199;322;2;13.790;2384.252;0:39:44
200;338;2;32.027;2416.279;0:40:16
