ITERATION;LEN(HYP);SAMPLENR;RUNTIME(sample);RUNTIME(total)s;RUNTIME(total)
71;200;2;9.771;407.054;0:06:47
72;201;6;12.339;419.393;0:06:59
73;202;2;10.282;429.675;0:07:09
74;199;3;5.446;435.121;0:07:15
75;197;2;4.752;439.873;0:07:19
76;212;2;10.409;450.282;0:07:30
77;232;1;10.900;461.182;0:07:41
78;219;14;13.230;474.412;0:07:54
79;220;1;11.393;485.805;0:08:05
80;235;3;12.718;498.523;0:08:18
81;233;18;16.361;514.884;0:08:34
82;233;4;14.137;529.021;0:08:49
83;234;7;15.531;544.552;0:09:04
84;221;11;18.020;562.572;0:09:22
85;241;3;13.882;576.454;0:09:36
86;240;15;14.804;591.258;0:09:51
87;239;23;19.698;610.956;0:10:10
88;237;5;15.842;626.798;0:10:26
89;238;44;40.030;666.828;0:11:06
90;236;6;8.351;675.179;0:11:15
91;235;11;11.378;686.557;0:11:26
92;244;2;12.486;699.043;0:11:39
93;239;4;14.840;713.883;0:11:53
94;236;5;7.571;721.454;0:12:01
95;236;15;21.813;743.267;0:12:23
96;242;38;35.670;778.937;0:12:58
97;243;3;14.746;793.683;0:13:13
98;242;5;8.304;801.987;0:13:21
99;257;2;13.719;815.706;0:13:35
100;256;18;16.795;832.501;0:13:52
101;264;8;17.988;850.489;0:14:10
102;273;16;23.838;874.327;0:14:34
103;282;15;23.876;898.203;0:14:58
104;264;23;20.948;919.151;0:15:19
105;278;25;32.094;951.245;0:15:51
106;269;3;17.562;968.807;0:16:08
107;270;15;24.686;993.493;0:16:33
108;261;12;22.782;1016.275;0:16:56
109;270;12;22.925;1039.2;0:17:19
110;262;1;15.572;1054.772;0:17:34
111;271;1;15.844;1070.616;0:17:50
112;251;27;24.707;1095.323;0:18:15
113;248;4;8.485;1103.808;0:18:23
114;265;2;16.665;1120.473;0:18:40
115;248;2;16.971;1137.444;0:18:57
116;257;27;33.345;1170.789;0:19:30
117;271;15;26.213;1197.002;0:19:57
118;270;4;9.028;1206.03;0:20:06
119;279;21;30.613;1236.643;0:20:36
120;285;4;19.699;1256.342;0:20:56
121;271;48;49.815;1306.157;0:21:46
122;270;40;34.055;1340.212;0:22:20
123;250;35;29.977;1370.189;0:22:50
124;248;14;14.858;1385.047;0:23:05
125;247;1;6.084;1391.131;0:23:11
126;240;11;22.616;1413.747;0:23:33
127;239;3;6.896;1420.643;0:23:40
128;236;24;29.858;1450.501;0:24:10
129;237;8;19.268;1469.769;0:24:29
130;238;9;20.990;1490.759;0:24:50
131;255;5;18.638;1509.397;0:25:09
132;255;1;16.966;1526.363;0:25:26
133;256;5;19.621;1545.984;0:25:45
134;271;6;20.698;1566.682;0:26:06
135;272;30;38.069;1604.751;0:26:44
136;281;5;21.943;1626.694;0:27:06
137;266;18;18.885;1645.579;0:27:25
138;265;12;14.584;1660.163;0:27:40
139;264;56;44.788;1704.951;0:28:24
140;273;69;66.914;1771.865;0:29:31
141;266;1;20.399;1792.264;0:29:52
142;275;70;67.762;1860.026;0:31:00
143;284;3;23.284;1883.31;0:31:23
144;271;8;26.474;1909.784;0:31:49
145;270;13;30.156;1939.94;0:32:19
146;279;22;35.681;1975.621;0:32:55
147;285;9;27.512;2003.133;0:33:23
148;294;6;25.824;2028.957;0:33:48
149;292;7;27.802;2056.759;0:34:16
150;301;4;24.939;2081.698;0:34:41
151;310;44;53.854;2135.552;0:35:35
152;310;22;38.782;2174.334;0:36:14
153;309;9;15.437;2189.771;0:36:29
154;308;26;27.600;2217.371;0:36:57
155;314;11;31.251;2248.622;0:37:28
156;313;14;18.760;2267.382;0:37:47
157;322;3;25.440;2292.822;0:38:12
158;337;7;29.799;2322.621;0:38:42
159;336;33;34.321;2356.942;0:39:16
160;335;7;15.443;2372.385;0:39:32
161;344;6;30.170;2402.555;0:40:02
162;353;9;34.053;2436.608;0:40:36
163;346;15;38.730;2475.338;0:41:15
164;344;29;32.378;2507.716;0:41:47
165;337;6;31.270;2538.986;0:42:18
166;330;4;29.863;2568.849;0:42:48
167;329;24;27.905;2596.754;0:43:16
168;329;3;29.338;2626.092;0:43:46
169;329;1;28.290;2654.382;0:44:14
170;329;15;38.528;2692.91;0:44:52
171;337;23;44.251;2737.161;0:45:37
172;324;15;21.199;2758.36;0:45:58
173;341;8;33.983;2792.343;0:46:32
174;342;20;44.416;2836.759;0:47:16
175;341;7;16.209;2852.968;0:47:32
176;350;7;35.643;2888.611;0:48:08
177;362;9;38.775;2927.386;0:48:47
178;369;7;38.269;2965.655;0:49:25
179;370;4;35.692;3001.347;0:50:01
180;370;3;36.527;3037.874;0:50:37
181;363;18;47.355;3085.229;0:51:25
182;378;2;34.906;3120.135;0:52:00
183;383;2;35.635;3155.77;0:52:35
184;381;4;16.367;3172.137;0:52:52
185;380;6;17.297;3189.434;0:53:09
186;367;2;14.014;3203.448;0:53:23
187;353;21;46.556;3250.004;0:54:10
188;361;2;33.710;3283.714;0:54:43
189;369;8;38.785;3322.499;0:55:22
190;367;1;33.439;3355.938;0:55:55
191;365;11;19.580;3375.518;0:56:15
192;364;1;11.902;3387.42;0:56:27
193;373;15;41.727;3429.147;0:57:09
194;381;23;49.288;3478.435;0:57:58
195;383;15;43.886;3522.321;0:58:42
196;385;3;36.393;3558.714;0:59:18
197;394;1;35.232;3593.946;0:59:53
198;394;6;40.494;3634.44;1:00:34
199;391;17;25.759;3660.199;1:01:00
200;393;5;38.677;3698.876;1:01:38
201;395;2;37.419;3736.295;1:02:16
202;395;8;41.972;3778.267;1:02:58
203;404;3;39.529;3817.796;1:03:37
204;406;27;59.238;3877.034;1:04:37
205;415;11;48.447;3925.481;1:05:25
206;417;2;42.014;3967.495;1:06:07
207;418;7;47.020;4014.515;1:06:54
208;427;8;48.251;4062.766;1:07:42
209;420;1;43.334;4106.1;1:08:26
210;406;1;17.088;4123.188;1:08:43
211;413;5;47.173;4170.361;1:09:30
212;404;9;51.666;4222.027;1:10:22
213;419;16;55.112;4277.139;1:11:17
214;418;23;34.834;4311.973;1:11:51
215;418;3;46.781;4358.754;1:12:38
216;427;3;47.693;4406.447;1:13:26
217;429;4;48.980;4455.427;1:14:15
218;412;2;19.856;4475.283;1:14:35
219;411;1;18.694;4493.977;1:14:53
220;412;14;57.560;4551.537;1:15:51
221;409;4;21.155;4572.692;1:16:12
222;411;4;50.216;4622.908;1:17:02
223;404;4;49.789;4672.697;1:17:52
224;406;5;50.880;4723.577;1:18:43
225;415;28;71.123;4794.7;1:19:54
226;425;3;54.593;4849.293;1:20:49
227;419;3;53.096;4902.389;1:21:42
228;413;4;55.250;4957.639;1:22:37
229;422;10;58.319;5015.958;1:23:35
230;408;11;29.017;5044.975;1:24:04
231;407;5;23.979;5068.954;1:24:28
232;409;4;55.507;5124.461;1:25:24
233;408;9;59.907;5184.368;1:26:24
234;391;1;20.000;5204.368;1:26:44
235;400;5;55.623;5259.991;1:27:39
236;409;1;54.074;5314.065;1:28:34
237;408;6;25.206;5339.271;1:28:59
238;408;5;58.454;5397.725;1:29:57
239;395;10;27.706;5425.431;1:30:25
240;404;8;60.762;5486.193;1:31:26
241;389;12;29.316;5515.509;1:31:55
242;386;12;28.536;5544.045;1:32:24
243;371;2;20.440;5564.485;1:32:44
244;372;2;54.520;5619.005;1:33:39
245;381;11;63.790;5682.795;1:34:42
246;387;7;61.260;5744.055;1:35:44
247;386;5;23.865;5767.92;1:36:07
248;386;3;59.993;5827.913;1:37:07
249;394;2;56.905;5884.818;1:38:04
250;380;5;58.825;5943.643;1:39:03
251;386;32;80.043;6023.686;1:40:23
252;384;5;24.122;6047.808;1:40:47
253;390;33;82.670;6130.478;1:42:10
254;389;5;24.184;6154.662;1:42:34
255;390;4;60.383;6215.045;1:43:35
256;390;6;61.882;6276.927;1:44:36
257;389;3;22.465;6299.392;1:44:59
258;398;3;60.372;6359.764;1:45:59
259;397;7;64.398;6424.162;1:47:04
260;398;26;79.008;6503.17;1:48:23
261;407;15;71.677;6574.847;1:49:34
262;407;21;78.311;6653.158;1:50:53
263;405;10;29.767;6682.925;1:51:22
264;396;16;70.334;6753.259;1:52:33
265;395;11;29.135;6782.394;1:53:02
266;404;9;65.528;6847.922;1:54:07
267;395;3;60.900;6908.822;1:55:08
268;387;2;60.484;6969.306;1:56:09
269;394;8;64.162;7033.468;1:57:13
270;392;8;27.545;7061.013;1:57:41
271;407;2;62.509;7123.522;1:58:43
272;422;47;98.367;7221.889;2:00:21
273;422;14;74.381;7296.27;2:01:36
274;423;7;68.432;7364.702;2:02:44
275;431;7;69.163;7433.865;2:03:53
276;440;22;83.176;7517.041;2:05:17
277;446;36;94.993;7612.034;2:06:52
278;431;6;29.414;7641.448;2:07:21
279;424;3;67.801;7709.249;2:08:29
280;423;1;24.660;7733.909;2:08:53
281;410;6;69.657;7803.566;2:10:03
282;403;6;68.871;7872.437;2:11:12
283;396;16;78.587;7951.024;2:12:31
284;397;10;75.041;8026.065;2:13:46
285;414;3;68.718;8094.783;2:14:54
286;412;7;29.422;8124.205;2:15:24
287;411;3;25.795;8150.0;2:15:50
288;408;13;33.412;8183.412;2:16:23
289;407;3;24.994;8208.406;2:16:48
290;409;12;75.588;8283.994;2:18:03
291;408;2;24.304;8308.298;2:18:28
292;408;31;90.477;8398.775;2:19:58
293;407;2;24.057;8422.832;2:20:22
294;421;2;67.305;8490.137;2:21:30
295;428;9;76.654;8566.791;2:22:46
296;443;5;72.790;8639.581;2:23:59
297;456;7;76.817;8716.398;2:25:16
298;465;7;78.289;8794.687;2:26:34
299;474;2;75.826;8870.513;2:27:50
300;473;49;67.781;8938.294;2:28:58
