ITERATION;LEN(HYP);SAMPLENR;RUNTIME(sample);RUNTIME(total)s;RUNTIME(total)
71;155;1;8.639;389.988;0:06:29
72;150;1;8.632;398.62;0:06:38
73;158;2;9.774;408.394;0:06:48
74;178;2;11.193;419.587;0:06:59
75;185;1;8.944;428.531;0:07:08
76;182;4;7.390;435.921;0:07:15
77;175;2;10.840;446.761;0:07:26
78;170;2;10.793;457.554;0:07:37
79;169;2;5.160;462.714;0:07:42
80;167;10;12.155;474.869;0:07:54
81;166;2;4.456;479.325;0:07:59
82;167;8;15.249;494.574;0:08:14
83;187;3;12.214;506.788;0:08:26
84;186;1;4.289;511.077;0:08:31
85;187;2;12.812;523.889;0:08:43
86;188;4;13.797;537.686;0:08:57
87;189;1;13.484;551.17;0:09:11
88;198;13;22.654;573.824;0:09:33
89;195;8;12.069;585.893;0:09:45
90;186;2;12.250;598.143;0:09:58
91;187;2;11.131;609.274;0:10:09
92;206;3;13.510;622.784;0:10:22
93;221;3;13.574;636.358;0:10:36
94;227;2;14.435;650.793;0:10:50
95;228;4;18.929;669.722;0:11:09
96;235;7;23.568;693.29;0:11:33
97;244;5;17.840;711.13;0:11:51
98;229;7;20.532;731.662;0:12:11
99;214;20;32.418;764.08;0:12:44
100;226;9;23.883;787.963;0:13:07
101;235;20;32.399;820.362;0:13:40
102;244;5;22.876;843.238;0:14:03
103;250;8;26.865;870.103;0:14:30
104;251;3;21.823;891.926;0:14:51
105;263;28;44.899;936.825;0:15:36
106;272;3;18.143;954.968;0:15:54
107;289;15;37.616;992.584;0:16:32
108;281;7;24.473;1017.057;0:16:57
109;290;6;23.464;1040.521;0:17:20
110;290;1;18.827;1059.348;0:17:39
111;289;1;10.144;1069.492;0:17:49
112;298;4;21.677;1091.169;0:18:11
113;300;4;22.806;1113.975;0:18:33
114;287;11;30.011;1143.986;0:19:03
115;278;16;34.147;1178.133;0:19:38
116;286;1;21.075;1199.208;0:19:59
117;275;5;13.729;1212.937;0:20:12
118;277;9;27.440;1240.377;0:20:40
119;292;3;26.480;1266.857;0:21:06
120;301;41;62.855;1329.712;0:22:09
121;310;1;21.190;1350.902;0:22:30
122;304;11;32.538;1383.44;0:23:03
123;289;2;11.781;1395.221;0:23:15
124;304;7;28.472;1423.693;0:23:43
125;302;5;27.157;1450.85;0:24:10
126;308;1;22.450;1473.3;0:24:33
127;306;24;46.513;1519.813;0:25:19
128;302;7;16.998;1536.811;0:25:36
129;301;4;13.467;1550.278;0:25:50
130;287;12;21.366;1571.644;0:26:11
131;296;3;22.427;1594.071;0:26:34
132;280;10;19.149;1613.22;0:26:53
133;297;16;41.745;1654.965;0:27:34
134;296;12;37.580;1692.545;0:28:12
135;283;20;30.049;1722.594;0:28:42
136;300;3;29.241;1751.835;0:29:11
137;293;10;32.757;1784.592;0:29:44
138;278;1;10.406;1794.998;0:29:54
139;276;5;14.270;1809.268;0:30:09
140;276;30;57.090;1866.358;0:31:06
141;270;3;28.760;1895.118;0:31:35
142;279;1;28.233;1923.351;0:32:03
143;278;2;11.185;1934.536;0:32:14
144;279;18;42.266;1976.802;0:32:56
145;277;5;14.695;1991.497;0:33:11
146;276;6;15.914;2007.411;0:33:27
147;285;11;34.357;2041.768;0:34:01
148;294;20;44.934;2086.702;0:34:46
149;293;1;11.295;2097.997;0:34:57
150;300;8;41.361;2139.358;0:35:39
151;300;13;43.833;2183.191;0:36:23
152;293;6;32.051;2215.242;0:36:55
153;292;15;26.443;2241.685;0:37:21
154;304;2;30.101;2271.786;0:37:51
155;296;4;29.677;2301.463;0:38:21
156;295;7;17.653;2319.116;0:38:39
157;296;15;47.907;2367.023;0:39:27
158;287;6;31.675;2398.698;0:39:58
159;299;6;38.689;2437.387;0:40:37
160;298;31;43.228;2480.615;0:41:20
161;295;27;38.359;2518.974;0:41:58
162;301;6;37.020;2555.994;0:42:35
163;286;3;12.040;2568.034;0:42:48
164;288;18;42.686;2610.72;0:43:30
165;287;3;12.178;2622.898;0:43:42
166;275;1;24.418;2647.316;0:44:07
167;284;8;31.769;2679.085;0:44:39
168;284;4;30.323;2709.408;0:45:09
169;293;4;29.196;2738.604;0:45:38
170;291;2;27.060;2765.664;0:46:05
171;292;6;30.416;2796.08;0:46:36
172;301;15;40.406;2836.486;0:47:16
173;293;3;34.267;2870.753;0:47:50
174;302;15;41.342;2912.095;0:48:32
175;310;2;36.641;2948.736;0:49:08
176;295;3;13.570;2962.306;0:49:22
177;294;6;16.759;2979.065;0:49:39
178;293;6;31.701;3010.766;0:50:10
179;294;4;38.269;3049.035;0:50:49
180;292;4;30.071;3079.106;0:51:19
181;299;5;38.080;3117.186;0:51:57
182;306;11;38.127;3155.313;0:52:35
183;305;1;12.030;3167.343;0:52:47
184;315;4;38.719;3206.062;0:53:26
185;321;2;30.794;3236.856;0:53:56
186;321;4;33.365;3270.221;0:54:30
187;313;10;39.213;3309.434;0:55:09
188;312;7;18.680;3328.114;0:55:28
189;319;2;30.151;3358.265;0:55:58
190;312;24;54.494;3412.759;0:56:52
191;318;2;31.376;3444.135;0:57:24
192;325;4;34.056;3478.191;0:57:58
193;316;24;56.673;3534.864;0:58:54
194;315;4;15.919;3550.783;0:59:10
195;316;2;38.030;3588.813;0:59:48
196;323;5;35.090;3623.903;1:00:23
197;318;2;39.066;3662.969;1:01:02
198;301;10;21.943;3684.912;1:01:24
199;302;11;41.643;3726.555;1:02:06
200;301;15;27.626;3754.181;1:02:34
