ITERATION;LEN(HYP);SAMPLENR;RUNTIME(sample);RUNTIME(total)s;RUNTIME(total)
91;171;1;9.122;516.499;0:08:36
92;151;4;4.886;521.385;0:08:41
93;148;9;12.135;533.52;0:08:53
94;141;4;9.723;543.243;0:09:03
95;138;2;3.485;546.728;0:09:06
96;147;1;7.565;554.293;0:09:14
97;148;3;8.747;563.04;0:09:23
98;148;8;11.206;574.246;0:09:34
99;149;4;9.522;583.768;0:09:43
100;140;2;8.994;592.762;0:09:52
101;160;2;8.820;601.582;0:10:01
102;161;2;9.107;610.689;0:10:10
103;162;9;12.368;623.057;0:10:23
104;161;6;5.649;628.706;0:10:28
105;170;7;11.457;640.163;0:10:40
106;167;3;4.528;644.691;0:10:44
107;166;8;6.690;651.381;0:10:51
108;166;11;14.109;665.49;0:11:05
109;175;3;10.291;675.781;0:11:15
110;174;1;3.846;679.627;0:11:19
111;190;1;9.861;689.488;0:11:29
112;189;2;4.260;693.748;0:11:33
113;190;4;11.843;705.591;0:11:45
114;185;2;11.156;716.747;0:11:56
115;186;8;13.995;730.742;0:12:10
116;182;3;5.054;735.796;0:12:15
117;183;2;11.553;747.349;0:12:27
118;174;12;15.077;762.426;0:12:42
119;175;2;10.305;772.731;0:12:52
120;191;2;11.432;784.163;0:13:04
121;200;5;13.131;797.294;0:13:17
122;201;3;13.716;811.01;0:13:31
123;193;1;11.817;822.827;0:13:42
124;200;5;15.090;837.917;0:13:57
125;210;3;13.741;851.658;0:14:11
126;217;4;14.636;866.294;0:14:26
127;230;4;15.399;881.693;0:14:41
128;246;5;16.609;898.302;0:14:58
129;245;1;6.736;905.038;0:15:05
130;246;1;14.522;919.56;0:15:19
131;247;1;15.899;935.459;0:15:35
132;246;6;8.884;944.343;0:15:44
133;244;4;7.602;951.945;0:15:51
134;230;3;6.628;958.573;0:15:58
135;232;3;15.366;973.939;0:16:13
136;232;5;16.557;990.496;0:16:30
137;233;1;15.331;1005.827;0:16:45
138;240;4;18.004;1023.831;0:17:03
139;254;2;16.709;1040.54;0:17:20
140;268;14;23.793;1064.333;0:17:44
141;254;1;16.846;1081.179;0:18:01
142;260;1;17.345;1098.524;0:18:18
143;276;14;24.308;1122.832;0:18:42
144;277;5;20.528;1143.36;0:19:03
145;278;4;21.156;1164.516;0:19:24
146;285;4;22.094;1186.61;0:19:46
147;286;1;19.840;1206.45;0:20:06
148;284;2;9.048;1215.498;0:20:15
149;292;3;22.791;1238.289;0:20:38
150;307;5;23.490;1261.779;0:21:01
151;304;4;11.243;1273.022;0:21:13
152;318;6;24.643;1297.665;0:21:37
153;316;10;14.429;1312.094;0:21:52
154;324;2;23.975;1336.069;0:22:16
155;310;4;23.900;1359.969;0:22:39
156;309;3;10.370;1370.339;0:22:50
157;311;6;24.727;1395.066;0:23:15
158;318;7;26.821;1421.887;0:23:41
159;317;1;9.910;1431.797;0:23:51
160;312;1;22.063;1453.86;0:24:13
161;313;1;22.227;1476.087;0:24:36
162;322;4;25.576;1501.663;0:25:01
163;323;9;30.000;1531.663;0:25:31
164;332;3;28.336;1559.999;0:25:59
165;331;8;15.594;1575.593;0:26:15
166;318;12;16.202;1591.795;0:26:31
167;324;13;32.205;1624.0;0:27:04
168;323;7;13.854;1637.854;0:27:17
169;338;1;25.631;1663.485;0:27:43
170;352;1;27.158;1690.643;0:28:10
171;338;1;11.736;1702.379;0:28:22
172;339;5;30.885;1733.264;0:28:53
173;348;10;34.780;1768.044;0:29:28
174;334;4;14.095;1782.139;0:29:42
175;332;5;14.424;1796.563;0:29:56
176;324;10;34.792;1831.355;0:30:31
177;323;1;12.183;1843.538;0:30:43
178;329;1;30.664;1874.202;0:31:14
179;330;1;30.907;1905.109;0:31:45
180;328;15;37.380;1942.489;0:32:22
181;334;7;33.216;1975.705;0:32:55
182;320;1;28.244;2003.949;0:33:23
183;322;6;31.146;2035.095;0:33:55
184;319;6;14.188;2049.283;0:34:09
185;318;7;14.557;2063.84;0:34:23
186;317;2;27.855;2091.695;0:34:51
187;314;2;11.106;2102.801;0:35:02
188;315;7;31.327;2134.128;0:35:34
189;321;16;35.890;2170.018;0:36:10
190;319;1;26.911;2196.929;0:36:36
191;306;11;15.413;2212.342;0:36:52
192;307;3;30.303;2242.645;0:37:22
193;321;3;30.240;2272.885;0:37:52
194;320;12;17.000;2289.885;0:38:09
195;320;5;30.022;2319.907;0:38:39
196;321;11;33.103;2353.01;0:39:13
197;320;2;11.509;2364.519;0:39:24
198;329;4;29.732;2394.251;0:39:54
199;331;5;31.285;2425.536;0:40:25
200;330;21;42.236;2467.772;0:41:07
