ITERATION;LEN(HYP);SAMPLENR;RUNTIME(sample);RUNTIME(total)s;RUNTIME(total)
63;235;2;14.402;446.293;0:07:26
64;244;7;16.905;463.198;0:07:43
65;260;1;15.400;478.598;0:07:58
66;257;12;17.419;496.017;0:08:16
67;270;1;16.460;512.477;0:08:32
68;279;4;21.211;533.688;0:08:53
69;279;1;16.369;550.057;0:09:10
70;257;2;8.547;558.604;0:09:18
71;264;19;37.555;596.159;0:09:56
72;255;11;24.498;620.657;0:10:20
73;253;1;7.262;627.919;0:10:27
74;252;10;16.158;644.077;0:10:44
75;246;22;35.206;679.283;0:11:19
76;233;22;34.442;713.725;0:11:53
77;224;1;12.790;726.515;0:12:06
78;233;2;12.918;739.433;0:12:19
79;232;3;8.058;747.491;0:12:27
80;247;1;12.783;760.274;0:12:40
81;246;11;16.589;776.863;0:12:56
82;253;1;13.004;789.867;0:13:09
83;259;3;16.178;806.045;0:13:26
84;268;1;17.694;823.739;0:13:43
85;267;13;19.796;843.535;0:14:03
86;273;2;15.787;859.322;0:14:19
87;280;31;49.483;908.805;0:15:08
88;276;2;16.427;925.232;0:15:25
89;264;1;15.303;940.535;0:15:40
90;271;8;27.556;968.091;0:16:08
91;286;11;26.586;994.677;0:16:34
92;266;5;21.664;1016.341;0:16:56
93;267;17;37.474;1053.815;0:17:33
94;276;1;16.717;1070.532;0:17:50
95;284;4;20.577;1091.109;0:18:11
96;269;9;16.593;1107.702;0:18:27
97;254;5;26.212;1133.914;0:18:53
98;271;4;26.241;1160.155;0:19:20
99;269;7;14.651;1174.806;0:19:34
100;278;3;18.878;1193.684;0:19:53
101;278;12;29.765;1223.449;0:20:23
102;287;5;28.743;1252.192;0:20:52
103;293;12;35.857;1288.049;0:21:28
104;290;20;28.792;1316.841;0:21:56
105;287;15;24.133;1340.974;0:22:20
106;293;19;41.128;1382.102;0:23:02
107;286;8;24.982;1407.084;0:23:27
108;300;12;29.257;1436.341;0:23:56
109;309;16;33.724;1470.065;0:24:30
110;297;4;12.267;1482.332;0:24:42
111;298;21;43.161;1525.493;0:25:25
112;315;43;69.989;1595.482;0:26:35
113;314;1;10.399;1605.881;0:26:45
114;323;4;24.014;1629.895;0:27:09
115;314;9;29.682;1659.577;0:27:39
116;306;4;23.425;1683.002;0:28:03
117;315;14;40.796;1723.798;0:28:43
118;316;2;22.172;1745.97;0:29:05
119;315;21;31.502;1777.472;0:29:37
120;313;4;13.491;1790.963;0:29:50
121;321;5;26.383;1817.346;0:30:17
122;327;26;50.562;1867.908;0:31:07
123;310;3;23.738;1891.646;0:31:31
124;319;20;40.866;1932.512;0:32:12
125;325;8;32.399;1964.911;0:32:44
126;324;8;18.226;1983.137;0:33:03
127;325;1;27.780;2010.917;0:33:30
128;334;2;23.237;2034.154;0:33:54
129;322;5;15.334;2049.488;0:34:09
130;323;6;34.763;2084.251;0:34:44
131;314;10;32.190;2116.441;0:35:16
132;307;8;29.468;2145.909;0:35:45
133;298;6;26.810;2172.719;0:36:12
134;297;8;17.127;2189.846;0:36:29
135;291;19;40.353;2230.199;0:37:10
136;290;6;14.593;2244.792;0:37:24
137;303;7;35.163;2279.955;0:37:59
138;293;10;31.543;2311.498;0:38:31
139;291;2;10.541;2322.039;0:38:42
140;300;1;22.193;2344.232;0:39:04
141;316;2;25.189;2369.421;0:39:29
142;302;15;25.176;2394.597;0:39:54
143;300;6;15.502;2410.099;0:40:10
144;290;17;39.886;2449.985;0:40:49
145;276;2;9.889;2459.874;0:40:59
146;285;1;22.422;2482.296;0:41:22
147;294;3;31.818;2514.114;0:41:54
148;292;2;10.833;2524.947;0:42:04
149;298;3;30.649;2555.596;0:42:35
150;297;33;43.081;2598.677;0:43:18
151;296;8;16.767;2615.444;0:43:35
152;297;20;43.126;2658.57;0:44:18
153;296;6;14.707;2673.277;0:44:33
154;303;17;40.178;2713.455;0:45:13
155;312;14;38.546;2752.001;0:45:52
156;303;4;34.943;2786.944;0:46:26
157;298;9;33.563;2820.507;0:47:00
158;296;12;21.506;2842.013;0:47:22
159;305;1;33.471;2875.484;0:47:55
160;304;5;15.198;2890.682;0:48:10
161;312;8;34.107;2924.789;0:48:44
162;321;2;27.939;2952.728;0:49:12
163;322;1;34.705;2987.433;0:49:47
164;321;1;11.358;2998.791;0:49:58
165;313;30;58.270;3057.061;0:50:57
166;330;3;38.269;3095.33;0:51:35
167;315;8;19.087;3114.417;0:51:54
168;315;14;42.364;3156.781;0:52:36
169;324;3;30.934;3187.715;0:53:07
170;323;24;54.359;3242.074;0:54:02
171;330;11;49.098;3291.172;0:54:51
172;331;10;39.411;3330.583;0:55:30
173;330;7;18.727;3349.31;0:55:49
174;345;8;38.309;3387.619;0:56:27
175;332;5;16.821;3404.44;0:56:44
176;318;10;21.542;3425.982;0:57:05
177;318;29;61.246;3487.228;0:58:07
178;317;3;13.996;3501.224;0:58:21
179;315;1;11.727;3512.951;0:58:32
180;313;15;45.144;3558.095;0:59:18
181;302;10;20.087;3578.182;0:59:38
182;317;7;36.039;3614.221;1:00:14
183;303;1;30.419;3644.64;1:00:44
184;301;2;29.961;3674.601;1:01:14
185;300;16;26.193;3700.794;1:01:40
186;302;3;30.770;3731.564;1:02:11
187;303;2;29.500;3761.064;1:02:41
188;304;3;41.283;3802.347;1:03:22
189;313;6;45.362;3847.709;1:04:07
190;311;9;38.508;3886.217;1:04:46
191;310;2;37.861;3924.078;1:05:24
192;307;11;21.082;3945.16;1:05:45
193;316;6;33.862;3979.022;1:06:19
194;302;22;32.639;4011.661;1:06:51
195;301;1;10.562;4022.223;1:07:02
196;286;3;11.915;4034.138;1:07:14
197;287;2;37.862;4072.0;1:07:52
198;287;3;31.976;4103.976;1:08:23
199;302;9;38.359;4142.335;1:09:02
200;311;2;40.841;4183.176;1:09:43
