ITERATION;LEN(HYP);SAMPLENR;RUNTIME(sample);RUNTIME(total)s;RUNTIME(total)
115;211;13;21.002;873.665;0:14:33
116;217;8;19.390;893.055;0:14:53
117;217;4;17.360;910.415;0:15:10
118;218;1;16.643;927.058;0:15:27
119;224;3;17.211;944.269;0:15:44
120;204;2;5.958;950.227;0:15:50
121;202;3;6.033;956.26;0:15:56
122;209;8;17.979;974.239;0:16:14
123;218;3;16.087;990.326;0:16:30
124;226;1;15.934;1006.26;0:16:46
125;227;1;17.658;1023.918;0:17:03
126;227;11;22.910;1046.828;0:17:26
127;209;3;6.751;1053.579;0:17:33
128;207;3;6.570;1060.149;0:17:40
129;207;3;17.123;1077.272;0:17:57
130;208;5;20.062;1097.334;0:18:17
131;206;5;19.246;1116.58;0:18:36
132;207;8;19.555;1136.135;0:18:56
133;206;9;9.754;1145.889;0:19:05
134;213;6;19.897;1165.786;0:19:25
135;220;2;18.772;1184.558;0:19:44
136;219;5;18.884;1203.442;0:20:03
137;228;2;17.365;1220.807;0:20:20
138;235;1;20.405;1241.212;0:20:41
139;235;4;19.925;1261.137;0:21:01
140;221;5;9.031;1270.168;0:21:10
141;214;1;19.631;1289.799;0:21:29
142;210;2;17.660;1307.459;0:21:47
143;209;6;8.866;1316.325;0:21:56
144;218;1;17.256;1333.581;0:22:13
145;219;1;18.457;1352.038;0:22:32
146;220;2;20.261;1372.299;0:22:52
147;205;5;19.596;1391.895;0:23:11
148;204;3;7.564;1399.459;0:23:19
149;205;6;21.403;1420.862;0:23:40
150;204;2;7.230;1428.092;0:23:48
151;200;2;17.900;1445.992;0:24:05
152;212;1;19.588;1465.58;0:24:25
153;213;1;19.500;1485.08;0:24:45
154;210;5;8.982;1494.062;0:24:54
155;207;5;18.997;1513.059;0:25:13
156;207;3;17.973;1531.032;0:25:31
157;216;6;20.390;1551.422;0:25:51
158;233;2;19.553;1570.975;0:26:10
159;219;2;19.557;1590.532;0:26:30
160;218;2;7.724;1598.256;0:26:38
161;225;2;20.287;1618.543;0:26:58
162;218;1;19.412;1637.955;0:27:17
163;217;7;10.290;1648.245;0:27:28
164;226;1;19.475;1667.72;0:27:47
165;235;7;23.845;1691.565;0:28:11
166;226;1;20.143;1711.708;0:28:31
167;233;3;21.283;1732.991;0:28:52
168;235;3;21.590;1754.581;0:29:14
169;244;1;21.655;1776.236;0:29:36
170;252;4;23.600;1799.836;0:29:59
171;253;7;25.802;1825.638;0:30:25
172;249;7;26.365;1852.003;0:30:52
173;251;1;24.925;1876.928;0:31:16
174;245;2;24.795;1901.723;0:31:41
175;253;2;25.740;1927.463;0:32:07
176;251;4;10.639;1938.102;0:32:18
177;251;1;25.560;1963.662;0:32:43
178;250;8;12.888;1976.55;0:32:56
179;243;2;25.587;2002.137;0:33:22
180;231;1;24.959;2027.096;0:33:47
181;233;6;30.054;2057.15;0:34:17
182;232;2;9.217;2066.367;0:34:26
183;229;10;13.000;2079.367;0:34:39
184;230;4;25.866;2105.233;0:35:05
185;228;4;9.778;2115.011;0:35:15
186;242;2;27.017;2142.028;0:35:42
187;251;1;27.987;2170.015;0:36:10
188;253;1;29.294;2199.309;0:36:39
189;252;2;27.521;2226.83;0:37:06
190;261;2;27.279;2254.109;0:37:34
191;255;5;28.919;2283.028;0:38:03
192;268;5;31.853;2314.881;0:38:34
193;275;1;31.246;2346.127;0:39:06
194;276;1;29.036;2375.163;0:39:35
195;275;7;14.334;2389.497;0:39:49
196;274;5;13.041;2402.538;0:40:02
197;269;1;31.939;2434.477;0:40:34
198;254;1;9.928;2444.405;0:40:44
199;240;1;9.571;2453.976;0:40:53
200;247;3;29.469;2483.445;0:41:23
