ITERATION;LEN(HYP);SAMPLENR;RUNTIME(sample);RUNTIME(total)s;RUNTIME(total)
75;218;8;8.134;499.028;0:08:19
76;217;11;9.590;508.618;0:08:28
77;224;14;17.089;525.707;0:08:45
78;217;8;14.123;539.83;0:08:59
79;216;3;5.476;545.306;0:09:05
80;215;7;7.236;552.542;0:09:12
81;224;25;21.667;574.209;0:09:34
82;215;1;10.417;584.626;0:09:44
83;222;2;10.572;595.198;0:09:55
84;229;6;13.481;608.679;0:10:08
85;230;4;12.764;621.443;0:10:21
86;244;8;15.237;636.68;0:10:36
87;253;6;14.927;651.607;0:10:51
88;236;6;14.847;666.454;0:11:06
89;237;4;14.197;680.651;0:11:20
90;235;1;5.563;686.214;0:11:26
91;231;6;7.584;693.798;0:11:33
92;232;7;14.859;708.657;0:11:48
93;233;11;17.234;725.891;0:12:05
94;224;1;12.340;738.231;0:12:18
95;225;16;19.534;757.765;0:12:37
96;242;2;13.066;770.831;0:12:50
97;249;5;15.606;786.437;0:13:06
98;250;1;14.162;800.599;0:13:20
99;260;4;16.028;816.627;0:13:36
100;269;20;24.475;841.102;0:14:01
101;271;7;18.868;859.97;0:14:19
102;285;2;17.620;877.59;0:14:37
103;285;1;17.162;894.752;0:14:54
104;299;2;18.258;913.01;0:15:13
105;281;14;14.922;927.932;0:15:27
106;265;4;9.062;936.994;0:15:36
107;266;1;17.601;954.595;0:15:54
108;268;4;19.520;974.115;0:16:14
109;285;4;19.710;993.825;0:16:33
110;283;7;11.316;1005.141;0:16:45
111;282;7;21.586;1026.727;0:17:06
112;276;4;19.367;1046.094;0:17:26
113;262;1;7.619;1053.713;0:17:33
114;271;9;22.270;1075.983;0:17:55
115;262;14;25.121;1101.104;0:18:21
116;254;11;22.546;1123.65;0:18:43
117;251;1;7.229;1130.879;0:18:50
118;250;2;7.404;1138.283;0:18:58
119;251;6;20.404;1158.687;0:19:18
120;251;1;17.643;1176.33;0:19:36
121;249;8;10.246;1186.576;0:19:46
122;258;1;17.945;1204.521;0:20:04
123;257;5;19.503;1224.024;0:20:24
124;257;2;18.605;1242.629;0:20:42
125;266;2;18.582;1261.211;0:21:01
126;263;8;10.509;1271.72;0:21:11
127;261;7;9.655;1281.375;0:21:21
128;263;4;18.544;1299.919;0:21:39
129;262;13;23.988;1323.907;0:22:03
130;254;3;18.710;1342.617;0:22:22
131;239;2;16.347;1358.964;0:22:38
132;238;1;16.153;1375.117;0:22:55
133;247;5;18.565;1393.682;0:23:13
134;247;3;16.786;1410.468;0:23:30
135;256;4;17.959;1428.427;0:23:48
136;257;1;18.607;1447.034;0:24:07
137;258;8;23.411;1470.445;0:24:30
138;265;2;19.729;1490.174;0:24:50
139;264;2;18.884;1509.058;0:25:09
140;265;3;21.478;1530.536;0:25:30
141;257;1;20.045;1550.581;0:25:50
142;256;3;19.123;1569.704;0:26:09
143;257;2;20.846;1590.55;0:26:30
144;256;5;20.247;1610.797;0:26:50
145;258;3;18.588;1629.385;0:27:09
146;259;1;19.921;1649.306;0:27:29
147;260;6;23.708;1673.014;0:27:53
148;262;10;23.493;1696.507;0:28:16
149;268;7;23.101;1719.608;0:28:39
150;276;1;20.913;1740.521;0:29:00
151;277;2;20.800;1761.321;0:29:21
152;291;12;28.733;1790.054;0:29:50
153;300;2;22.750;1812.804;0:30:12
154;307;2;25.744;1838.548;0:30:38
155;298;1;23.454;1862.002;0:31:02
156;300;5;24.931;1886.933;0:31:26
157;309;3;24.526;1911.459;0:31:51
158;308;2;24.401;1935.86;0:32:15
159;309;5;26.520;1962.38;0:32:42
160;323;1;26.943;1989.323;0:33:09
161;324;9;29.865;2019.188;0:33:39
162;326;2;26.940;2046.128;0:34:06
163;326;17;35.840;2081.968;0:34:41
164;325;3;13.934;2095.902;0:34:55
165;333;5;31.245;2127.147;0:35:27
166;327;7;33.493;2160.64;0:36:00
167;329;3;29.076;2189.716;0:36:29
168;338;5;30.643;2220.359;0:37:00
169;339;2;31.585;2251.944;0:37:31
170;338;4;15.807;2267.751;0:37:47
171;351;4;31.704;2299.455;0:38:19
172;348;1;14.678;2314.133;0:38:34
173;357;1;31.884;2346.017;0:39:06
174;358;5;35.418;2381.435;0:39:41
175;358;2;34.306;2415.741;0:40:15
176;360;12;38.495;2454.236;0:40:54
177;359;1;15.716;2469.952;0:41:09
178;360;1;36.130;2506.082;0:41:46
179;366;5;37.640;2543.722;0:42:23
180;367;8;40.066;2583.788;0:43:03
181;357;8;37.811;2621.599;0:43:41
182;363;4;37.931;2659.53;0:44:19
183;362;3;18.173;2677.703;0:44:37
184;359;3;17.338;2695.041;0:44:55
185;361;4;34.942;2729.983;0:45:29
186;375;1;33.977;2763.96;0:46:03
187;376;7;41.327;2805.287;0:46:45
188;391;4;37.860;2843.147;0:47:23
189;390;11;42.427;2885.574;0:48:05
190;396;8;42.188;2927.762;0:48:47
191;405;10;42.640;2970.402;0:49:30
192;419;4;42.339;3012.741;0:50:12
193;428;2;44.147;3056.888;0:50:56
194;419;6;43.195;3100.083;0:51:40
195;426;2;42.821;3142.904;0:52:22
196;425;7;44.529;3187.433;0:53:07
197;418;2;40.187;3227.62;0:53:47
198;426;12;49.026;3276.646;0:54:36
199;411;6;22.528;3299.174;0:54:59
200;410;5;21.677;3320.851;0:55:20
