ITERATION;LEN(HYP);SAMPLENR;RUNTIME(sample);RUNTIME(total)s;RUNTIME(total)
169;406;1;34.861;2315.837;0:38:35
170;408;3;37.688;2353.525;0:39:13
171;417;3;37.967;2391.492;0:39:51
172;418;2;39.425;2430.917;0:40:30
173;425;2;50.487;2481.404;0:41:21
174;432;2;51.837;2533.241;0:42:13
175;427;1;39.131;2572.372;0:42:52
176;428;1;51.599;2623.971;0:43:43
177;419;9;46.292;2670.263;0:44:30
178;406;3;22.075;2692.338;0:44:52
179;405;4;22.882;2715.22;0:45:15
180;412;6;55.332;2770.552;0:46:10
181;418;3;51.195;2821.747;0:47:01
182;424;14;61.608;2883.355;0:48:03
183;433;3;55.817;2939.172;0:48:59
184;432;4;24.813;2963.985;0:49:23
185;418;5;25.048;2989.033;0:49:49
186;419;2;55.686;3044.719;0:50:44
187;421;4;44.824;3089.543;0:51:29
188;421;5;46.156;3135.699;0:52:15
189;429;2;55.773;3191.472;0:53:11
190;430;3;45.107;3236.579;0:53:56
191;438;2;51.439;3288.018;0:54:48
192;437;1;23.463;3311.481;0:55:11
193;446;1;58.684;3370.165;0:56:10
194;452;1;51.503;3421.668;0:57:01
195;453;5;50.002;3471.67;0:57:51
196;452;6;29.676;3501.346;0:58:21
197;453;5;58.030;3559.376;0:59:19
198;469;4;64.917;3624.293;1:00:24
199;468;1;51.595;3675.888;1:01:15
200;477;1;48.880;3724.768;1:02:04
201;476;1;26.415;3751.183;1:02:31
202;477;9;70.657;3821.84;1:03:41
203;486;2;51.275;3873.115;1:04:33
204;478;2;52.108;3925.223;1:05:25
205;478;2;50.935;3976.158;1:06:16
206;493;1;52.669;4028.827;1:07:08
207;500;3;69.527;4098.354;1:08:18
208;508;6;73.042;4171.396;1:09:31
209;509;1;69.101;4240.497;1:10:40
210;519;5;74.795;4315.292;1:11:55
211;525;1;68.960;4384.252;1:13:04
212;513;1;56.249;4440.501;1:14:00
213;512;1;30.685;4471.186;1:14:31
214;506;3;57.226;4528.412;1:15:28
215;508;1;55.363;4583.775;1:16:23
216;496;1;55.602;4639.377;1:17:19
217;497;3;71.129;4710.506;1:18:30
218;503;4;71.007;4781.513;1:19:41
219;516;4;60.038;4841.551;1:20:41
220;522;6;65.910;4907.461;1:21:47
221;538;3;61.718;4969.179;1:22:49
222;519;2;32.896;5002.075;1:23:22
223;520;1;58.084;5060.159;1:24:20
224;534;5;65.628;5125.787;1:25:25
225;543;5;78.740;5204.527;1:26:44
226;544;1;76.604;5281.131;1:28:01
227;531;2;35.057;5316.188;1:28:36
228;532;2;63.517;5379.705;1:29:39
229;518;5;65.560;5445.265;1:30:45
230;518;4;78.188;5523.453;1:32:03
231;517;7;38.568;5562.021;1:32:42
232;533;2;73.668;5635.689;1:33:55
233;529;9;70.615;5706.304;1:35:06
234;527;3;35.814;5742.118;1:35:42
235;534;4;80.437;5822.555;1:37:02
236;531;3;36.646;5859.201;1:37:39
237;517;1;33.674;5892.875;1:38:12
238;524;6;83.747;5976.622;1:39:36
239;523;1;34.705;6011.327;1:40:11
240;523;2;73.254;6084.581;1:41:24
241;507;1;33.674;6118.255;1:41:58
242;519;10;72.369;6190.624;1:43:10
243;506;2;34.358;6224.982;1:43:44
244;493;2;33.425;6258.407;1:44:18
245;510;2;81.768;6340.175;1:45:40
246;511;2;83.083;6423.258;1:47:03
247;496;7;39.381;6462.639;1:47:42
248;508;7;72.958;6535.597;1:48:55
249;524;19;99.329;6634.926;1:50:34
250;523;3;37.052;6671.978;1:51:11
251;532;3;72.811;6744.789;1:52:24
252;531;13;47.073;6791.862;1:53:11
253;530;5;39.369;6831.231;1:53:51
254;529;5;74.856;6906.087;1:55:06
255;529;4;74.259;6980.346;1:56:20
256;535;1;83.545;7063.891;1:57:43
257;519;5;38.845;7102.736;1:58:22
258;517;2;71.672;7174.408;1:59:34
259;519;6;88.969;7263.377;2:01:03
260;517;6;73.664;7337.041;2:02:17
261;526;3;71.199;7408.24;2:03:28
262;525;8;41.377;7449.617;2:04:09
263;526;1;85.766;7535.383;2:05:35
264;527;1;86.945;7622.328;2:07:02
265;526;9;43.615;7665.943;2:07:45
266;524;6;39.487;7705.43;2:08:25
267;531;1;87.561;7792.991;2:09:52
268;545;3;74.903;7867.894;2:11:07
269;560;2;76.056;7943.95;2:12:23
270;562;2;77.025;8020.975;2:13:40
271;571;1;92.463;8113.438;2:15:13
272;555;1;37.882;8151.32;2:15:51
273;556;5;80.849;8232.169;2:17:12
274;557;2;93.853;8326.022;2:18:46
275;564;6;99.905;8425.927;2:20:25
276;572;3;91.767;8517.694;2:21:57
277;571;7;45.888;8563.582;2:22:43
278;558;1;79.902;8643.484;2:24:03
279;545;3;40.303;8683.787;2:24:43
280;544;3;97.018;8780.805;2:26:20
281;543;1;37.360;8818.165;2:26:58
282;544;1;95.984;8914.149;2:28:34
283;544;1;80.391;8994.54;2:29:54
284;542;1;37.857;9032.397;2:30:32
285;549;1;97.495;9129.892;2:32:09
286;537;3;40.693;9170.585;2:32:50
287;544;1;99.495;9270.08;2:34:30
288;552;4;100.288;9370.368;2:36:10
289;561;4;87.975;9458.343;2:37:38
290;562;2;104.910;9563.253;2:39:23
291;570;2;105.452;9668.705;2:41:08
292;569;7;48.693;9717.398;2:41:57
293;579;4;90.829;9808.227;2:43:28
294;565;2;43.557;9851.784;2:44:11
295;549;1;41.726;9893.51;2:44:53
296;544;3;88.615;9982.125;2:46:22
297;545;1;104.225;10086.35;2:48:06
298;545;6;109.437;10195.787;2:49:55
299;542;5;45.391;10241.178;2:50:41
300;526;6;44.394;10285.572;2:51:25
